value,amount,updated,fund_code
9.7367,55742361,2019-01-03,TMBEGRMF
9.9961,57228720,2019-01-04,TMBEGRMF
10.0379,57478855,2019-01-07,TMBEGRMF
10.1306,58012824,2019-01-08,TMBEGRMF
10.1705,58242063,2019-01-09,TMBEGRMF
10.1757,58283838,2019-01-10,TMBEGRMF
10.2015,58445656,2019-01-11,TMBEGRMF
10.1044,57893648,2019-01-14,TMBEGRMF
10.151,58101294,2019-01-15,TMBEGRMF
10.2103,58441826,2019-01-16,TMBEGRMF
10.2113,58447716,2019-01-17,TMBEGRMF
10.3711,59367953,2019-01-18,TMBEGRMF
10.3698,59365364,2019-01-21,TMBEGRMF
10.3422,59207743,2019-01-22,TMBEGRMF
10.3223,59105870,2019-01-23,TMBEGRMF
10.3141,58562227,2019-01-24,TMBEGRMF
10.3657,58856795,2019-01-25,TMBEGRMF
10.2722,58336966,2019-01-28,TMBEGRMF
10.3445,57410527,2019-01-29,TMBEGRMF
10.3682,57543141,2019-01-30,TMBEGRMF
10.335,57369046,2019-01-31,TMBEGRMF
10.3723,57582712,2019-02-01,TMBEGRMF
10.3825,57651991,2019-02-04,TMBEGRMF
10.534,58519266,2019-02-05,TMBEGRMF
10.5572,58650880,2019-02-06,TMBEGRMF
10.4757,58197244,2019-02-07,TMBEGRMF
10.4119,57855207,2019-02-08,TMBEGRMF
10.4819,58250975,2019-02-11,TMBEGRMF
10.4989,58353967,2019-02-12,TMBEGRMF
10.5778,57574975,2019-02-13,TMBEGRMF
10.5805,55520733,2019-02-14,TMBEGRMF
10.6938,56110031,2019-02-15,TMBEGRMF
10.6931,56106965,2019-02-18,TMBEGRMF
10.7192,56243846,2019-02-20,TMBEGRMF
10.6822,56049997,2019-02-21,TMBEGRMF
10.709,56191584,2019-02-22,TMBEGRMF
10.7458,56398030,2019-02-25,TMBEGRMF
10.7663,56504017,2019-02-26,TMBEGRMF
10.6883,56106627,2019-02-27,TMBEGRMF
10.7025,56183287,2019-02-28,TMBEGRMF
10.7918,56667249,2019-03-01,TMBEGRMF
10.8489,56988402,2019-03-04,TMBEGRMF
10.8551,57106058,2019-03-05,TMBEGRMF
10.8396,57015750,2019-03-06,TMBEGRMF
10.7545,54572161,2019-03-07,TMBEGRMF
10.664,54123852,2019-03-08,TMBEGRMF
10.7618,54461538,2019-03-11,TMBEGRMF
10.7624,54473186,2019-03-12,TMBEGRMF
10.837,54854718,2019-03-13,TMBEGRMF
10.9369,55362516,2019-03-14,TMBEGRMF
11.008,55727659,2019-03-15,TMBEGRMF
10.9993,55687118,2019-03-18,TMBEGRMF
11.0853,56132187,2019-03-19,TMBEGRMF
10.9893,55646100,2019-03-20,TMBEGRMF
11.0211,55810841,2019-03-21,TMBEGRMF
10.8918,55157655,2019-03-22,TMBEGRMF
10.8416,54406394,2019-03-25,TMBEGRMF
10.908,54408831,2019-03-26,TMBEGRMF
10.903,54346195,2019-03-27,TMBEGRMF
10.9322,54310732,2019-03-28,TMBEGRMF
11.0351,54608857,2019-03-29,TMBEGRMF
11.1946,55401090,2019-04-01,TMBEGRMF
11.2067,55482318,2019-04-02,TMBEGRMF
11.3609,56255815,2019-04-03,TMBEGRMF
11.3574,56248563,2019-04-04,TMBEGRMF
11.3894,56093277,2019-04-05,TMBEGRMF
11.287,54956037,2019-04-09,TMBEGRMF
11.2718,54841039,2019-04-10,TMBEGRMF
11.3221,54802809,2019-04-11,TMBEGRMF
11.3652,54978451,2019-04-12,TMBEGRMF
11.4418,55350753,2019-04-17,TMBEGRMF
11.4877,55507500,2019-04-18,TMBEGRMF
11.4858,55504463,2019-04-19,TMBEGRMF
11.4855,55502994,2019-04-22,TMBEGRMF
11.5401,55766751,2019-04-23,TMBEGRMF
11.5401,55766751,2019-04-24,TMBEGRMF
11.536,55925186,2019-04-25,TMBEGRMF
11.5617,56080451,2019-04-26,TMBEGRMF
11.5816,56155474,2019-04-29,TMBEGRMF
11.5713,56085799,2019-04-30,TMBEGRMF
11.5425,55597730,2019-05-02,TMBEGRMF
11.6117,55980808,2019-05-03,TMBEGRMF
11.3713,54727242,2019-05-07,TMBEGRMF
11.4005,54643075,2019-05-08,TMBEGRMF
11.1806,52681960,2019-05-09,TMBEGRMF
11.2539,52924560,2019-05-10,TMBEGRMF
11.1219,52448866,2019-05-13,TMBEGRMF
11.208,52859643,2019-05-14,TMBEGRMF
11.2228,52750559,2019-05-15,TMBEGRMF
11.3592,53401201,2019-05-16,TMBEGRMF
11.3298,53269291,2019-05-17,TMBEGRMF
11.3156,53205598,2019-05-21,TMBEGRMF
11.3472,53365273,2019-05-22,TMBEGRMF
11.2065,52714319,2019-05-23,TMBEGRMF
11.228,52814626,2019-05-24,TMBEGRMF
11.2267,52739583,2019-05-27,TMBEGRMF
11.2529,52862932,2019-05-28,TMBEGRMF
11.1013,52170463,2019-05-29,TMBEGRMF
11.1699,52503886,2019-05-30,TMBEGRMF
11.0482,51831487,2019-05-31,TMBEGRMF
11.1041,52102864,2019-06-04,TMBEGRMF
11.1944,52546135,2019-06-05,TMBEGRMF
11.1928,52547464,2019-06-06,TMBEGRMF
11.3165,53329627,2019-06-07,TMBEGRMF
11.3275,53398912,2019-06-10,TMBEGRMF
11.4088,53798140,2019-06-11,TMBEGRMF
11.4109,53807635,2019-06-12,TMBEGRMF
11.4243,53870968,2019-06-13,TMBEGRMF
11.3578,53554893,2019-06-14,TMBEGRMF
11.3416,53486000,2019-06-17,TMBEGRMF
11.5205,54271646,2019-06-18,TMBEGRMF
11.5309,54104581,2019-06-19,TMBEGRMF
11.5705,54281853,2019-06-20,TMBEGRMF
11.5467,54132868,2019-06-21,TMBEGRMF
11.5405,54025889,2019-06-24,TMBEGRMF
11.5552,54120343,2019-06-25,TMBEGRMF
11.4963,53860085,2019-06-26,TMBEGRMF
11.5145,53808179,2019-06-27,TMBEGRMF
11.6051,54229612,2019-06-28,TMBEGRMF
11.6864,54636161,2019-07-01,TMBEGRMF
11.7214,55076140,2019-07-02,TMBEGRMF
11.8105,55514906,2019-07-03,TMBEGRMF
11.8143,55551533,2019-07-04,TMBEGRMF
11.7177,55097385,2019-07-05,TMBEGRMF
11.6686,54867283,2019-07-08,TMBEGRMF
11.5861,54481087,2019-07-09,TMBEGRMF
11.5515,54182790,2019-07-10,TMBEGRMF
11.5465,54175715,2019-07-11,TMBEGRMF
11.571,54315795,2019-07-12,TMBEGRMF
11.6165,54532348,2019-07-15,TMBEGRMF
11.6308,54620379,2019-07-17,TMBEGRMF
11.6159,54569052,2019-07-18,TMBEGRMF
11.6517,54715295,2019-07-19,TMBEGRMF
11.6883,54907160,2019-07-22,TMBEGRMF
11.8079,55475274,2019-07-23,TMBEGRMF
11.7851,55436664,2019-07-24,TMBEGRMF
11.7172,55118091,2019-07-25,TMBEGRMF
11.7436,55267409,2019-07-26,TMBEGRMF
11.5808,54534206,2019-07-30,TMBEGRMF
11.6277,54756427,2019-07-31,TMBEGRMF
11.7165,55109696,2019-08-01,TMBEGRMF
11.4284,53896116,2019-08-02,TMBEGRMF
11.1406,52499299,2019-08-05,TMBEGRMF
11.0956,52286911,2019-08-06,TMBEGRMF
11.1125,51978990,2019-08-07,TMBEGRMF
11.2791,52784357,2019-08-08,TMBEGRMF
11.1745,52313993,2019-08-09,TMBEGRMF
11.1312,52128900,2019-08-13,TMBEGRMF
10.9628,51327991,2019-08-14,TMBEGRMF
10.9299,51209045,2019-08-15,TMBEGRMF
11.0865,51958090,2019-08-16,TMBEGRMF
11.2052,52423560,2019-08-19,TMBEGRMF
11.1533,52204365,2019-08-20,TMBEGRMF
11.3145,52964740,2019-08-21,TMBEGRMF
11.2446,52638269,2019-08-22,TMBEGRMF
11.1761,52197630,2019-08-23,TMBEGRMF
11.1497,52085834,2019-08-26,TMBEGRMF
11.2161,52395853,2019-08-27,TMBEGRMF
11.1704,52119128,2019-08-28,TMBEGRMF
11.3007,52736995,2019-08-29,TMBEGRMF
11.4163,53060809,2019-08-30,TMBEGRMF
11.411,53038058,2019-09-02,TMBEGRMF
11.4279,53116549,2019-09-03,TMBEGRMF
11.504,52640462,2019-09-04,TMBEGRMF
11.5907,53040026,2019-09-05,TMBEGRMF
11.6575,53858900,2019-09-06,TMBEGRMF
11.6088,53708256,2019-09-09,TMBEGRMF
11.5856,53605860,2019-09-10,TMBEGRMF
11.706,53611417,2019-09-11,TMBEGRMF
11.7356,53573333,2019-09-12,TMBEGRMF
11.794,53830634,2019-09-13,TMBEGRMF
11.7289,53523348,2019-09-16,TMBEGRMF
11.7356,53545309,2019-09-17,TMBEGRMF
11.6867,53322234,2019-09-18,TMBEGRMF
11.7317,53617779,2019-09-19,TMBEGRMF
11.7509,53702628,2019-09-20,TMBEGRMF
11.6561,53272345,2019-09-23,TMBEGRMF
11.6889,53457001,2019-09-24,TMBEGRMF
11.588,53001477,2019-09-25,TMBEGRMF
11.661,53093357,2019-09-26,TMBEGRMF
11.7159,53360630,2019-09-27,TMBEGRMF
11.7555,53563453,2019-09-30,TMBEGRMF
11.6166,52956953,2019-10-01,TMBEGRMF
11.3231,51642751,2019-10-02,TMBEGRMF
11.3263,51652606,2019-10-03,TMBEGRMF
11.4453,52193225,2019-10-04,TMBEGRMF
11.5067,52474124,2019-10-07,TMBEGRMF
11.3787,51894856,2019-10-08,TMBEGRMF
11.4079,52032350,2019-10-09,TMBEGRMF
11.4759,52354069,2019-10-10,TMBEGRMF
11.7052,53408131,2019-10-11,TMBEGRMF
11.7845,53786075,2019-10-15,TMBEGRMF
11.7577,53637730,2019-10-16,TMBEGRMF
11.7972,53825078,2019-10-17,TMBEGRMF
11.7905,53770232,2019-10-18,TMBEGRMF
11.8251,53919535,2019-10-21,TMBEGRMF
11.8211,53834206,2019-10-22,TMBEGRMF
11.948,54409629,2019-10-24,TMBEGRMF
11.8795,54131234,2019-10-25,TMBEGRMF
11.9156,54336252,2019-10-28,TMBEGRMF
11.9269,54404113,2019-10-29,TMBEGRMF
11.9666,54589739,2019-10-30,TMBEGRMF
11.9525,54527147,2019-10-31,TMBEGRMF
12.0256,54847896,2019-11-01,TMBEGRMF
12.1462,55411460,2019-11-04,TMBEGRMF
12.1775,55539912,2019-11-05,TMBEGRMF
12.206,55770383,2019-11-06,TMBEGRMF
12.292,55920922,2019-11-07,TMBEGRMF
12.3025,55860828,2019-11-08,TMBEGRMF
12.299,55862714,2019-11-11,TMBEGRMF
12.2625,55697303,2019-11-12,TMBEGRMF
12.2518,55598127,2019-11-13,TMBEGRMF
12.202,55222627,2019-11-14,TMBEGRMF
12.2492,55387117,2019-11-15,TMBEGRMF
12.2439,55370105,2019-11-18,TMBEGRMF
12.2435,55385553,2019-11-19,TMBEGRMF
12.1978,55213892,2019-11-20,TMBEGRMF
12.1416,54979653,2019-11-21,TMBEGRMF
12.2148,55338114,2019-11-22,TMBEGRMF
12.367,56051938,2019-11-25,TMBEGRMF
12.3861,56168904,2019-11-26,TMBEGRMF
12.4547,56498133,2019-11-27,TMBEGRMF
12.4533,56534300,2019-11-28,TMBEGRMF
12.3776,56190851,2019-11-29,TMBEGRMF
12.2067,54505531,2019-12-02,TMBEGRMF
12.1285,55387364,2019-12-03,TMBEGRMF
12.29,56071403,2019-12-04,TMBEGRMF
12.4046,56669886,2019-12-06,TMBEGRMF
12.3492,56158819,2019-12-09,TMBEGRMF
12.3113,56026588,2019-12-11,TMBEGRMF
12.3439,56509639,2019-12-12,TMBEGRMF
12.4406,57187617,2019-12-13,TMBEGRMF
12.6137,58029755,2019-12-16,TMBEGRMF
12.5311,57846056,2019-12-17,TMBEGRMF
12.4891,57710326,2019-12-18,TMBEGRMF
12.5123,58176202,2019-12-19,TMBEGRMF
12.584,58593522,2019-12-20,TMBEGRMF
12.5967,58983718,2019-12-23,TMBEGRMF
12.5969,59236811,2019-12-24,TMBEGRMF
12.5957,59230826,2019-12-25,TMBEGRMF
12.598,59242032,2019-12-26,TMBEGRMF
12.6285,59385047,2019-12-27,TMBEGRMF
12.5346,62191869,2019-12-30,TMBEGRMF
12.6058,62545144,2020-01-02,TMBEGRMF
12.5581,62354950,2020-01-03,TMBEGRMF
12.5164,61526447,2020-01-06,TMBEGRMF
12.5633,61407541,2020-01-07,TMBEGRMF
12.5991,63933998,2020-01-08,TMBEGRMF
12.6845,64289365,2020-01-09,TMBEGRMF
12.6946,64380155,2020-01-10,TMBEGRMF
12.6762,64345915,2020-01-13,TMBEGRMF
12.7493,64728903,2020-01-14,TMBEGRMF
12.7773,65006454,2020-01-15,TMBEGRMF
12.7794,65045231,2020-01-16,TMBEGRMF
12.877,65565056,2020-01-17,TMBEGRMF
12.8706,65541080,2020-01-20,TMBEGRMF
12.8295,65331982,2020-01-21,TMBEGRMF
12.8511,65937672,2020-01-22,TMBEGRMF
12.7658,65510963,2020-01-23,TMBEGRMF
12.8606,65999592,2020-01-24,TMBEGRMF
12.6027,64714373,2020-01-27,TMBEGRMF
12.656,65045881,2020-01-28,TMBEGRMF
12.7315,65421041,2020-01-29,TMBEGRMF
12.586,64707766,2020-01-30,TMBEGRMF
12.4591,63725647,2020-01-31,TMBEGRMF
12.4624,63651382,2020-02-03,TMBEGRMF
12.6767,64828159,2020-02-04,TMBEGRMF
12.82,65497793,2020-02-05,TMBEGRMF
12.839,65601889,2020-02-06,TMBEGRMF
12.7991,65641218,2020-02-07,TMBEGRMF
12.9723,66679148,2020-02-11,TMBEGRMF
13.0669,67207855,2020-02-12,TMBEGRMF
13.0772,67268678,2020-02-13,TMBEGRMF
13.054,66981096,2020-02-14,TMBEGRMF
13.054,67045581,2020-02-17,TMBEGRMF
13.0222,66881833,2020-02-18,TMBEGRMF
13.1098,67560880,2020-02-19,TMBEGRMF
13.1197,67716463,2020-02-20,TMBEGRMF
13.0675,67478208,2020-02-21,TMBEGRMF
12.5822,64997382,2020-02-24,TMBEGRMF
12.3679,63633184,2020-02-25,TMBEGRMF
12.3616,63447430,2020-02-26,TMBEGRMF
11.9573,61189225,2020-02-27,TMBEGRMF
11.5216,58705644,2020-02-28,TMBEGRMF
11.539,58683797,2020-03-02,TMBEGRMF
11.7219,59531510,2020-03-03,TMBEGRMF
11.7975,59960301,2020-03-04,TMBEGRMF
11.645,59214913,2020-03-05,TMBEGRMF
11.2996,57496136,2020-03-06,TMBEGRMF
10.6173,53791518,2020-03-09,TMBEGRMF
10.509,52928228,2020-03-10,TMBEGRMF
10.4003,52404512,2020-03-11,TMBEGRMF
9.3558,47074272,2020-03-12,TMBEGRMF
9.3198,46468720,2020-03-13,TMBEGRMF
8.9136,43385581,2020-03-16,TMBEGRMF
8.9445,43475824,2020-03-17,TMBEGRMF
8.6168,41843151,2020-03-18,TMBEGRMF
8.8463,42976778,2020-03-19,TMBEGRMF
9.0175,43631864,2020-03-20,TMBEGRMF
8.6134,41697305,2020-03-23,TMBEGRMF
9.3154,45098403,2020-03-24,TMBEGRMF
9.578,45931821,2020-03-25,TMBEGRMF
9.9235,47648532,2020-03-26,TMBEGRMF
9.6507,46390695,2020-03-27,TMBEGRMF
9.7288,46830247,2020-03-30,TMBEGRMF
9.9527,47616738,2020-03-31,TMBEGRMF
9.6935,46384327,2020-04-01,TMBEGRMF
9.7198,46532040,2020-04-02,TMBEGRMF
9.6109,46130062,2020-04-03,TMBEGRMF
10.1996,48958776,2020-04-07,TMBEGRMF
10.1863,48826722,2020-04-08,TMBEGRMF
10.3442,49611858,2020-04-09,TMBEGRMF
10.346,49624742,2020-04-10,TMBEGRMF
10.3446,49618108,2020-04-13,TMBEGRMF
10.3961,49865104,2020-04-14,TMBEGRMF
10.1033,48660429,2020-04-15,TMBEGRMF
10.1795,49082881,2020-04-16,TMBEGRMF
10.4815,50541670,2020-04-17,TMBEGRMF
10.5171,50719348,2020-04-20,TMBEGRMF
10.2174,49299371,2020-04-21,TMBEGRMF
10.377,50096311,2020-04-22,TMBEGRMF
10.5291,50842985,2020-04-23,TMBEGRMF
10.3963,50215227,2020-04-24,TMBEGRMF
10.6254,51336478,2020-04-27,TMBEGRMF
10.8236,52306711,2020-04-28,TMBEGRMF
11.0146,53270438,2020-04-29,TMBEGRMF
10.835,52411257,2020-04-30,TMBEGRMF
10.6808,51735625,2020-05-05,TMBEGRMF
10.7815,52320714,2020-05-07,TMBEGRMF
10.8874,52806108,2020-05-08,TMBEGRMF
10.8333,52543768,2020-05-11,TMBEGRMF
10.8374,52666471,2020-05-12,TMBEGRMF
10.6498,51752869,2020-05-13,TMBEGRMF
10.3479,50501527,2020-05-14,TMBEGRMF
10.4189,50839510,2020-05-15,TMBEGRMF
10.8628,52956810,2020-05-18,TMBEGRMF
10.8369,52852891,2020-05-19,TMBEGRMF
10.9583,53428640,2020-05-20,TMBEGRMF
10.8801,53071148,2020-05-21,TMBEGRMF
10.8412,52884539,2020-05-22,TMBEGRMF
10.8416,52693136,2020-05-25,TMBEGRMF
11.111,54002372,2020-05-26,TMBEGRMF
11.2019,54355087,2020-05-27,TMBEGRMF
11.3832,55240349,2020-05-28,TMBEGRMF
11.2108,54463957,2020-05-29,TMBEGRMF
11.3649,55346351,2020-06-01,TMBEGRMF
11.4656,56235079,2020-06-02,TMBEGRMF
11.6789,57407304,2020-06-04,TMBEGRMF
11.9368,58781937,2020-06-05,TMBEGRMF
11.8201,58270001,2020-06-08,TMBEGRMF
11.7003,57743720,2020-06-09,TMBEGRMF
11.6353,57315855,2020-06-10,TMBEGRMF
11.1903,55601210,2020-06-11,TMBEGRMF
11.1835,55097087,2020-06-12,TMBEGRMF
11.229,55185722,2020-06-15,TMBEGRMF
11.5728,56746488,2020-06-16,TMBEGRMF
11.6136,56949943,2020-06-17,TMBEGRMF
11.5752,56931905,2020-06-18,TMBEGRMF
11.607,57359576,2020-06-19,TMBEGRMF
11.5527,56922201,2020-06-22,TMBEGRMF
11.6971,57758315,2020-06-23,TMBEGRMF
11.3872,56248742,2020-06-24,TMBEGRMF
11.4704,56500785,2020-06-25,TMBEGRMF
11.4776,56549953,2020-06-26,TMBEGRMF
11.4804,55593382,2020-06-29,TMBEGRMF
11.5019,55257750,2020-06-30,TMBEGRMF
11.56,55717865,2020-07-01,TMBEGRMF
11.7233,56504963,2020-07-02,TMBEGRMF
11.7196,56478946,2020-07-03,TMBEGRMF
11.811,56919695,2020-07-07,TMBEGRMF
11.7371,56269993,2020-07-08,TMBEGRMF
11.6623,55302571,2020-07-09,TMBEGRMF
11.7441,55682334,2020-07-10,TMBEGRMF
11.8526,56319341,2020-07-13,TMBEGRMF
11.75,55663511,2020-07-14,TMBEGRMF
11.983,56693634,2020-07-15,TMBEGRMF
11.9112,56346992,2020-07-16,TMBEGRMF
11.9432,56510844,2020-07-17,TMBEGRMF
12.0243,56901460,2020-07-20,TMBEGRMF
12.0721,57473944,2020-07-21,TMBEGRMF
12.0175,57202760,2020-07-22,TMBEGRMF
12.0168,57261485,2020-07-23,TMBEGRMF
11.8546,57064952,2020-07-24,TMBEGRMF
11.8305,57034970,2020-07-29,TMBEGRMF
11.6439,56173205,2020-07-30,TMBEGRMF
11.5153,55306276,2020-07-31,TMBEGRMF
11.7177,55675843,2020-08-03,TMBEGRMF
11.6764,55496105,2020-08-04,TMBEGRMF
11.7518,55860940,2020-08-05,TMBEGRMF
11.6651,55710492,2020-08-06,TMBEGRMF
11.7029,55774585,2020-08-07,TMBEGRMF
11.7522,55729564,2020-08-10,TMBEGRMF
11.9716,56836363,2020-08-11,TMBEGRMF
12.0482,57034508,2020-08-13,TMBEGRMF
11.8849,56269029,2020-08-14,TMBEGRMF
11.9329,56504564,2020-08-17,TMBEGRMF
11.8627,56425041,2020-08-18,TMBEGRMF
11.9018,56505730,2020-08-19,TMBEGRMF
11.7573,55871353,2020-08-20,TMBEGRMF
11.7384,55859939,2020-08-21,TMBEGRMF
11.902,54285803,2020-08-24,TMBEGRMF
11.8513,54360813,2020-08-25,TMBEGRMF
11.9363,55011704,2020-08-26,TMBEGRMF
11.8781,54844559,2020-08-27,TMBEGRMF
11.8307,54902083,2020-08-28,TMBEGRMF
11.7528,54524051,2020-08-31,TMBEGRMF
11.7076,54314036,2020-09-01,TMBEGRMF
11.8841,55332966,2020-09-02,TMBEGRMF
11.6906,54607052,2020-09-03,TMBEGRMF
11.6823,55271251,2020-09-08,TMBEGRMF
11.8406,56092351,2020-09-09,TMBEGRMF
11.7569,55687175,2020-09-10,TMBEGRMF
11.7541,55798474,2020-09-11,TMBEGRMF
11.7766,55897294,2020-09-14,TMBEGRMF
11.8539,56435317,2020-09-15,TMBEGRMF
11.9296,56879726,2020-09-16,TMBEGRMF
11.8888,56640212,2020-09-17,TMBEGRMF
11.8492,56408941,2020-09-18,TMBEGRMF
11.383,54199190,2020-09-21,TMBEGRMF
11.3416,54036860,2020-09-22,TMBEGRMF
11.4131,54235634,2020-09-23,TMBEGRMF
11.2493,53688445,2020-09-24,TMBEGRMF
11.2682,53815299,2020-09-25,TMBEGRMF
11.5246,55090351,2020-09-28,TMBEGRMF
11.4702,54848003,2020-09-29,TMBEGRMF
11.4917,54953967,2020-09-30,TMBEGRMF
11.5253,55134203,2020-10-01,TMBEGRMF
11.5397,54940747,2020-10-02,TMBEGRMF
11.655,55501167,2020-10-05,TMBEGRMF
11.6578,55508364,2020-10-06,TMBEGRMF
11.6581,55496983,2020-10-07,TMBEGRMF
