value,amount,updated,fund_code
11.5398,368778158,2016-02-09,1AM-TG
11.5402,368790073,2016-02-10,1AM-TG
11.5406,368804286,2016-02-11,1AM-TG
11.542,368848056,2016-02-15,1AM-TG
11.5423,368858015,2016-02-16,1AM-TG
11.5427,368899474,2016-02-17,1AM-TG
11.543,368910263,2016-02-18,1AM-TG
11.5434,369173887,2016-02-19,1AM-TG
11.5447,276380530,2016-02-23,1AM-TG
11.5451,276440945,2016-02-24,1AM-TG
11.5454,276313806,2016-02-25,1AM-TG
11.5458,276317998,2016-02-26,1AM-TG
11.5468,276394016,2016-02-29,1AM-TG
11.5472,276401745,2016-03-01,1AM-TG
11.5475,275911714,2016-03-02,1AM-TG
11.5479,275921036,2016-03-03,1AM-TG
11.5483,278880633,2016-03-04,1AM-TG
11.5492,278903831,2016-03-07,1AM-TG
11.5496,278911693,2016-03-08,1AM-TG
11.5499,278980205,2016-03-09,1AM-TG
11.5503,278489091,2016-03-10,1AM-TG
11.5507,278456188,2016-03-11,1AM-TG
11.5517,279979803,2016-03-14,1AM-TG
11.5521,279573436,2016-03-15,1AM-TG
11.5524,279581519,2016-03-16,1AM-TG
11.5528,279920901,2016-03-17,1AM-TG
11.5532,309936891,2016-03-18,1AM-TG
11.5543,309965275,2016-03-21,1AM-TG
11.5546,310178911,2016-03-22,1AM-TG
11.555,310188147,2016-03-23,1AM-TG
11.5552,310190590,2016-03-24,1AM-TG
11.5555,310158353,2016-03-25,1AM-TG
11.5565,310129801,2016-03-28,1AM-TG
11.5568,310388838,2016-03-29,1AM-TG
11.5572,309600017,2016-03-30,1AM-TG
11.5578,309617250,2016-03-31,1AM-TG
11.5582,309677587,2016-04-01,1AM-TG
11.5593,309712800,2016-04-04,1AM-TG
11.5597,309627561,2016-04-05,1AM-TG
11.5604,309643455,2016-04-07,1AM-TG
11.562,309785896,2016-04-08,1AM-TG
11.563,309053977,2016-04-11,1AM-TG
11.5634,309063117,2016-04-12,1AM-TG
11.5649,309467236,2016-04-18,1AM-TG
11.5653,309507886,2016-04-19,1AM-TG
11.5654,308508978,2016-04-20,1AM-TG
11.5665,164576136,2016-04-22,1AM-TG
11.5673,164579770,2016-04-25,1AM-TG
11.5675,164216057,2016-04-26,1AM-TG
11.5711,169268700,2016-04-27,1AM-TG
11.5722,169284020,2016-04-28,1AM-TG
11.5726,169295806,2016-04-29,1AM-TG
11.574,173361459,2016-05-03,1AM-TG
11.5744,173375301,2016-05-04,1AM-TG
11.5759,166384602,2016-05-09,1AM-TG
11.5762,216258200,2016-05-10,1AM-TG
11.5765,216265953,2016-05-11,1AM-TG
11.5769,216271363,2016-05-12,1AM-TG
11.5771,216276748,2016-05-13,1AM-TG
11.5783,217493227,2016-05-17,1AM-TG
11.5796,217516576,2016-05-18,1AM-TG
11.5801,214299850,2016-05-19,1AM-TG
11.5812,216183877,2016-05-23,1AM-TG
11.5815,216198607,2016-05-24,1AM-TG
11.5818,221349518,2016-05-25,1AM-TG
11.582,221346008,2016-05-26,1AM-TG
11.5823,221291422,2016-05-27,1AM-TG
11.5832,221358862,2016-05-30,1AM-TG
11.5837,231969562,2016-05-31,1AM-TG
11.584,239986215,2016-06-01,1AM-TG
11.5844,240002672,2016-06-02,1AM-TG
11.5847,240019276,2016-06-03,1AM-TG
11.5856,244761187,2016-06-06,1AM-TG
11.586,244668734,2016-06-07,1AM-TG
11.5885,247765738,2016-06-08,1AM-TG
11.5894,240785075,2016-06-09,1AM-TG
11.5907,242529503,2016-06-10,1AM-TG
11.5925,243870123,2016-06-13,1AM-TG
11.5929,243999644,2016-06-14,1AM-TG
11.5931,244615607,2016-06-15,1AM-TG
11.5935,245178788,2016-06-16,1AM-TG
11.5938,245193860,2016-06-17,1AM-TG
11.5947,245213541,2016-06-20,1AM-TG
11.5951,245212217,2016-06-21,1AM-TG
11.5954,254240110,2016-06-22,1AM-TG
11.5957,254765177,2016-06-23,1AM-TG
11.596,334773433,2016-06-24,1AM-TG
11.5969,332360136,2016-06-27,1AM-TG
11.5973,372370076,2016-06-28,1AM-TG
11.5976,366355857,2016-06-29,1AM-TG
11.5979,367079971,2016-06-30,1AM-TG
11.5993,317376199,2016-07-04,1AM-TG
11.5999,317231878,2016-07-06,1AM-TG
11.6002,317236819,2016-07-07,1AM-TG
11.6002,317669825,2016-07-08,1AM-TG
11.601,413979998,2016-07-11,1AM-TG
11.6016,414007613,2016-07-13,1AM-TG
11.6031,414048995,2016-07-14,1AM-TG
11.6039,414694904,2016-07-15,1AM-TG
11.6054,414985537,2016-07-20,1AM-TG
11.6058,418692949,2016-07-21,1AM-TG
11.6066,420582382,2016-07-22,1AM-TG
11.6075,404003079,2016-07-25,1AM-TG
11.6077,406955319,2016-07-26,1AM-TG
11.6081,452867120,2016-07-27,1AM-TG
11.6084,450855496,2016-07-28,1AM-TG
11.6086,454364880,2016-07-29,1AM-TG
11.6096,454999066,2016-08-01,1AM-TG
11.6099,465066575,2016-08-02,1AM-TG
11.6102,472542750,2016-08-03,1AM-TG
11.6105,472529723,2016-08-04,1AM-TG
11.6108,467918410,2016-08-05,1AM-TG
11.6117,466954380,2016-08-08,1AM-TG
11.6119,417353482,2016-08-09,1AM-TG
11.6124,452426895,2016-08-10,1AM-TG
11.6128,433269852,2016-08-11,1AM-TG
11.6138,433609229,2016-08-15,1AM-TG
11.6141,433102936,2016-08-16,1AM-TG
11.6144,431906093,2016-08-17,1AM-TG
11.6149,431752469,2016-08-18,1AM-TG
11.6152,431854948,2016-08-19,1AM-TG
11.6161,433985023,2016-08-22,1AM-TG
11.6164,434511103,2016-08-23,1AM-TG
11.6167,427463305,2016-08-24,1AM-TG
11.6168,428120359,2016-08-25,1AM-TG
11.6172,428034577,2016-08-26,1AM-TG
11.6181,428038316,2016-08-29,1AM-TG
11.6183,425496513,2016-08-30,1AM-TG
11.6188,425474039,2016-08-31,1AM-TG
11.6193,424990431,2016-09-01,1AM-TG
11.6196,425460745,2016-09-02,1AM-TG
11.6205,425645114,2016-09-05,1AM-TG
11.6223,421844690,2016-09-06,1AM-TG
11.6245,421860478,2016-09-07,1AM-TG
11.6249,383350899,2016-09-08,1AM-TG
11.6252,382660160,2016-09-09,1AM-TG
11.6282,384038271,2016-09-12,1AM-TG
11.6285,363546561,2016-09-13,1AM-TG
11.6289,263811884,2016-09-14,1AM-TG
11.6292,266301063,2016-09-15,1AM-TG
11.6295,266532264,2016-09-16,1AM-TG
11.6305,274836303,2016-09-19,1AM-TG
11.6307,274342841,2016-09-20,1AM-TG
11.6315,270711959,2016-09-21,1AM-TG
11.6318,259979665,2016-09-22,1AM-TG
11.6322,248851336,2016-09-23,1AM-TG
11.6331,240219312,2016-09-26,1AM-TG
11.6334,240753697,2016-09-27,1AM-TG
11.6337,240745156,2016-09-28,1AM-TG
11.6341,239952991,2016-09-29,1AM-TG
11.6344,245136215,2016-09-30,1AM-TG
11.6353,245059354,2016-10-03,1AM-TG
11.6356,252726722,2016-10-04,1AM-TG
11.6359,251075365,2016-10-05,1AM-TG
11.6362,256082510,2016-10-06,1AM-TG
11.6366,256139355,2016-10-07,1AM-TG
11.6374,253019410,2016-10-10,1AM-TG
11.6388,253030423,2016-10-11,1AM-TG
11.6391,262077032,2016-10-12,1AM-TG
11.6394,264529969,2016-10-13,1AM-TG
11.6437,271143221,2016-10-14,1AM-TG
11.6447,718067365,2016-10-17,1AM-TG
11.6455,719607829,2016-10-18,1AM-TG
11.6458,716040947,2016-10-19,1AM-TG
11.6462,697055189,2016-10-20,1AM-TG
11.6479,699666995,2016-10-21,1AM-TG
11.6489,699388087,2016-10-25,1AM-TG
11.6492,700343867,2016-10-26,1AM-TG
11.6495,699362241,2016-10-27,1AM-TG
11.6499,699884129,2016-10-28,1AM-TG
11.6508,700118961,2016-10-31,1AM-TG
11.6511,610534954,2016-11-01,1AM-TG
11.6516,522514549,2016-11-02,1AM-TG
11.6523,529839957,2016-11-03,1AM-TG
11.6526,555062446,2016-11-04,1AM-TG
11.6536,556640189,2016-11-07,1AM-TG
11.6539,557204892,2016-11-08,1AM-TG
11.6552,558434823,2016-11-09,1AM-TG
11.6576,558619062,2016-11-10,1AM-TG
11.6593,569388351,2016-11-11,1AM-TG
11.6615,647117912,2016-11-14,1AM-TG
11.6618,652613473,2016-11-15,1AM-TG
11.6621,650602372,2016-11-16,1AM-TG
11.6625,663711763,2016-11-17,1AM-TG
11.6629,661527620,2016-11-18,1AM-TG
11.6639,630767349,2016-11-21,1AM-TG
11.6642,682532319,2016-11-22,1AM-TG
11.6645,684247047,2016-11-23,1AM-TG
11.6649,683857708,2016-11-24,1AM-TG
11.6652,683875272,2016-11-25,1AM-TG
11.6664,685065970,2016-11-28,1AM-TG
11.6666,682591487,2016-11-29,1AM-TG
11.667,681764309,2016-11-30,1AM-TG
11.6674,781682226,2016-12-01,1AM-TG
11.6677,777461474,2016-12-02,1AM-TG
11.669,777896030,2016-12-06,1AM-TG
11.6693,751909366,2016-12-07,1AM-TG
11.6697,753718261,2016-12-08,1AM-TG
11.67,760339212,2016-12-09,1AM-TG
11.6712,764572158,2016-12-13,1AM-TG
11.6715,712643780,2016-12-14,1AM-TG
11.6719,729232929,2016-12-15,1AM-TG
11.6731,826336480,2016-12-19,1AM-TG
11.674,826295556,2016-12-20,1AM-TG
11.6743,825993943,2016-12-21,1AM-TG
11.6746,786493906,2016-12-22,1AM-TG
11.675,766319934,2016-12-23,1AM-TG
11.6761,755866308,2016-12-26,1AM-TG
11.6764,755890149,2016-12-27,1AM-TG
11.6768,752784411,2016-12-28,1AM-TG
11.6773,751033637,2016-12-29,1AM-TG
11.6775,751247671,2016-12-30,1AM-TG
11.6792,751313179,2017-01-04,1AM-TG
11.6796,736958386,2017-01-05,1AM-TG
11.6799,707193772,2017-01-06,1AM-TG
11.681,735311830,2017-01-09,1AM-TG
11.6814,755602489,2017-01-10,1AM-TG
11.6818,777679715,2017-01-11,1AM-TG
11.6821,828806504,2017-01-12,1AM-TG
11.6825,828832927,2017-01-13,1AM-TG
11.6833,828790716,2017-01-16,1AM-TG
11.6837,828847162,2017-01-17,1AM-TG
11.6841,826875134,2017-01-18,1AM-TG
11.6844,826318184,2017-01-19,1AM-TG
11.6847,826236304,2017-01-20,1AM-TG
11.6859,837682449,2017-01-23,1AM-TG
11.6862,835409978,2017-01-24,1AM-TG
11.6866,834484297,2017-01-25,1AM-TG
11.687,834422545,2017-01-26,1AM-TG
11.6873,834160072,2017-01-27,1AM-TG
11.6883,835059356,2017-01-30,1AM-TG
11.6886,802824929,2017-01-31,1AM-TG
11.6895,848795523,2017-02-01,1AM-TG
11.6899,852957207,2017-02-02,1AM-TG
11.6904,852026953,2017-02-03,1AM-TG
11.6914,850899048,2017-02-06,1AM-TG
11.6917,881221379,2017-02-07,1AM-TG
11.6921,878865499,2017-02-08,1AM-TG
11.6925,878697156,2017-02-09,1AM-TG
11.693,875497909,2017-02-10,1AM-TG
11.6943,873812915,2017-02-14,1AM-TG
11.6946,870273535,2017-02-15,1AM-TG
11.6956,866978217,2017-02-17,1AM-TG
11.6966,833689077,2017-02-20,1AM-TG
11.6969,829318582,2017-02-21,1AM-TG
11.6974,805643535,2017-02-22,1AM-TG
11.6977,797749915,2017-02-23,1AM-TG
11.6978,782093447,2017-02-24,1AM-TG
11.6989,905982742,2017-02-27,1AM-TG
11.6992,895733522,2017-02-28,1AM-TG
11.6995,896940084,2017-03-01,1AM-TG
11.6998,895817155,2017-03-02,1AM-TG
11.7002,901124307,2017-03-03,1AM-TG
11.7013,901107777,2017-03-06,1AM-TG
11.7016,750669430,2017-03-07,1AM-TG
11.7023,748354978,2017-03-09,1AM-TG
11.7032,748394032,2017-03-10,1AM-TG
11.7042,718351527,2017-03-13,1AM-TG
11.7048,711791529,2017-03-14,1AM-TG
11.7052,709409031,2017-03-15,1AM-TG
11.7058,709442550,2017-03-16,1AM-TG
11.7063,671136444,2017-03-17,1AM-TG
11.7072,662966425,2017-03-20,1AM-TG
11.7076,662355866,2017-03-21,1AM-TG
11.7081,661881266,2017-03-22,1AM-TG
11.7084,659331512,2017-03-23,1AM-TG
11.7087,559346442,2017-03-24,1AM-TG
11.7102,558734494,2017-03-27,1AM-TG
11.7105,555248137,2017-03-28,1AM-TG
11.7112,554283230,2017-03-30,1AM-TG
11.7118,554321289,2017-03-31,1AM-TG
11.7127,554416079,2017-04-03,1AM-TG
11.7133,559343520,2017-04-04,1AM-TG
11.7139,559533068,2017-04-05,1AM-TG
11.7146,609569261,2017-04-07,1AM-TG
11.7153,659510113,2017-04-10,1AM-TG
11.7161,659561605,2017-04-11,1AM-TG
11.7167,659595393,2017-04-12,1AM-TG
11.7183,689692974,2017-04-17,1AM-TG
11.7186,688469417,2017-04-18,1AM-TG
11.7193,688492709,2017-04-19,1AM-TG
11.7195,688002791,2017-04-20,1AM-TG
11.7198,684149963,2017-04-21,1AM-TG
11.721,684127031,2017-04-24,1AM-TG
11.7213,684141593,2017-04-25,1AM-TG
11.7216,683829389,2017-04-26,1AM-TG
11.7219,683848825,2017-04-27,1AM-TG
11.7221,683869638,2017-04-28,1AM-TG
11.7234,723985603,2017-05-02,1AM-TG
11.7238,764891416,2017-05-03,1AM-TG
11.7241,764902331,2017-05-04,1AM-TG
11.7244,764917865,2017-05-05,1AM-TG
11.7255,763498787,2017-05-08,1AM-TG
11.7259,713485197,2017-05-09,1AM-TG
11.7267,663464586,2017-05-11,1AM-TG
11.727,660740305,2017-05-12,1AM-TG
11.7279,672791834,2017-05-15,1AM-TG
11.7286,580150371,2017-05-16,1AM-TG
11.7292,480206482,2017-05-17,1AM-TG
11.7296,480223476,2017-05-18,1AM-TG
11.7299,600268393,2017-05-19,1AM-TG
11.731,572949751,2017-05-22,1AM-TG
11.7312,556896103,2017-05-23,1AM-TG
11.7315,556906572,2017-05-24,1AM-TG
11.7319,556938833,2017-05-25,1AM-TG
11.7323,556956299,2017-05-26,1AM-TG
11.7333,557114748,2017-05-29,1AM-TG
11.7337,553452923,2017-05-30,1AM-TG
11.7339,553461322,2017-05-31,1AM-TG
11.7342,553478704,2017-06-01,1AM-TG
11.7345,552546436,2017-06-02,1AM-TG
11.7356,552596195,2017-06-05,1AM-TG
11.7361,552620933,2017-06-06,1AM-TG
11.7365,544220751,2017-06-07,1AM-TG
11.7368,544236338,2017-06-08,1AM-TG
11.7371,594250067,2017-06-09,1AM-TG
11.738,632832534,2017-06-12,1AM-TG
11.7383,830121101,2017-06-13,1AM-TG
11.7387,830148361,2017-06-14,1AM-TG
11.7391,830173624,2017-06-15,1AM-TG
11.7394,790179798,2017-06-16,1AM-TG
11.7403,840284537,2017-06-19,1AM-TG
11.7408,840318572,2017-06-20,1AM-TG
11.7411,840339416,2017-06-21,1AM-TG
11.7415,852242710,2017-06-22,1AM-TG
11.7417,853187697,2017-06-23,1AM-TG
11.7425,853247868,2017-06-26,1AM-TG
11.7431,853288627,2017-06-27,1AM-TG
11.7437,778266573,2017-06-28,1AM-TG
11.7443,728301913,2017-06-29,1AM-TG
11.7449,722679725,2017-06-30,1AM-TG
11.746,722764187,2017-07-03,1AM-TG
11.7466,731716107,2017-07-04,1AM-TG
11.7471,732834797,2017-07-05,1AM-TG
11.7474,732854696,2017-07-06,1AM-TG
11.7478,732879645,2017-07-07,1AM-TG
11.7495,738137479,2017-07-11,1AM-TG
11.75,735722532,2017-07-12,1AM-TG
11.7508,735772520,2017-07-13,1AM-TG
11.7508,746770814,2017-07-14,1AM-TG
11.7527,746894451,2017-07-17,1AM-TG
11.7529,740370314,2017-07-18,1AM-TG
11.7531,740121233,2017-07-19,1AM-TG
11.7533,787270575,2017-07-20,1AM-TG
11.7537,787753716,2017-07-21,1AM-TG
11.7544,787788804,2017-07-24,1AM-TG
11.7547,787812155,2017-07-25,1AM-TG
11.7548,786622562,2017-07-26,1AM-TG
11.7553,780664523,2017-07-27,1AM-TG
11.7565,780742400,2017-07-31,1AM-TG
11.7574,770783312,2017-08-01,1AM-TG
11.7585,780342356,2017-08-02,1AM-TG
11.76,779199356,2017-08-04,1AM-TG
11.7614,577631340,2017-08-07,1AM-TG
11.7617,580607198,2017-08-08,1AM-TG
11.7619,781649230,2017-08-09,1AM-TG
11.7629,812785515,2017-08-10,1AM-TG
11.7629,812948781,2017-08-11,1AM-TG
11.7639,813193039,2017-08-15,1AM-TG
11.7641,810807501,2017-08-16,1AM-TG
11.7643,809789906,2017-08-17,1AM-TG
11.7646,809775682,2017-08-18,1AM-TG
11.7652,809379300,2017-08-21,1AM-TG
11.7655,809444013,2017-08-22,1AM-TG
11.7661,916518696,2017-08-24,1AM-TG
11.7664,916483223,2017-08-25,1AM-TG
11.767,916529090,2017-08-28,1AM-TG
11.7676,909633288,2017-08-29,1AM-TG
11.7679,909760863,2017-08-30,1AM-TG
11.7681,910637867,2017-08-31,1AM-TG
11.7684,903489512,2017-09-01,1AM-TG
11.7689,926912637,2017-09-04,1AM-TG
11.7692,869014088,2017-09-05,1AM-TG
11.7695,869385261,2017-09-06,1AM-TG
11.7697,886251734,2017-09-07,1AM-TG
11.7699,886553362,2017-09-08,1AM-TG
11.7706,886572981,2017-09-11,1AM-TG
11.7708,876593252,2017-09-12,1AM-TG
11.7712,876504892,2017-09-13,1AM-TG
11.7716,876530532,2017-09-14,1AM-TG
11.7719,876523650,2017-09-15,1AM-TG
11.7726,841576543,2017-09-18,1AM-TG
11.7729,831621352,2017-09-19,1AM-TG
11.7731,831635537,2017-09-20,1AM-TG
11.7733,856665764,2017-09-21,1AM-TG
11.7735,856628335,2017-09-22,1AM-TG
11.7742,855654772,2017-09-25,1AM-TG
11.7745,855522907,2017-09-26,1AM-TG
11.7747,855560400,2017-09-27,1AM-TG
11.7749,858636052,2017-09-28,1AM-TG
11.7752,858504700,2017-09-29,1AM-TG
11.7759,853258522,2017-10-02,1AM-TG
11.7761,853283264,2017-10-03,1AM-TG
11.7764,853300608,2017-10-04,1AM-TG
11.7766,851317423,2017-10-05,1AM-TG
11.7769,851327189,2017-10-06,1AM-TG
11.7775,851372590,2017-10-09,1AM-TG
11.7777,851387928,2017-10-10,1AM-TG
11.778,851397216,2017-10-11,1AM-TG
11.7782,773670305,2017-10-12,1AM-TG
11.7792,773734005,2017-10-16,1AM-TG
11.7794,772332690,2017-10-17,1AM-TG
11.7797,772343376,2017-10-18,1AM-TG
11.7799,780375500,2017-10-19,1AM-TG
11.7801,780390717,2017-10-20,1AM-TG
11.7811,777953962,2017-10-24,1AM-TG
11.7813,775970019,2017-10-25,1AM-TG
11.7816,772987454,2017-10-27,1AM-TG
11.7823,830239817,2017-10-30,1AM-TG
11.7828,831190148,2017-10-31,1AM-TG
11.7831,831319865,2017-11-01,1AM-TG
11.7829,839937502,2017-11-02,1AM-TG
11.7836,839981660,2017-11-03,1AM-TG
11.7841,830017570,2017-11-06,1AM-TG
11.7845,830039207,2017-11-07,1AM-TG
11.7847,830056539,2017-11-08,1AM-TG
11.785,830073802,2017-11-09,1AM-TG
11.7847,798819572,2017-11-10,1AM-TG
11.7852,796540977,2017-11-13,1AM-TG
11.7852,776560365,2017-11-14,1AM-TG
11.7853,756421161,2017-11-15,1AM-TG
11.7859,756460402,2017-11-16,1AM-TG
11.7863,756391393,2017-11-17,1AM-TG
11.787,537795449,2017-11-20,1AM-TG
11.7872,536702134,2017-11-21,1AM-TG
11.7875,536873703,2017-11-22,1AM-TG
11.7879,536848488,2017-11-23,1AM-TG
11.7889,536851849,2017-11-27,1AM-TG
11.7893,478372605,2017-11-29,1AM-TG
11.7895,477069394,2017-11-30,1AM-TG
11.7897,457149039,2017-12-01,1AM-TG
11.7904,457425149,2017-12-04,1AM-TG
11.7908,457373340,2017-12-06,1AM-TG
11.7911,457393642,2017-12-07,1AM-TG
11.7922,457400158,2017-12-12,1AM-TG
11.7926,457321836,2017-12-14,1AM-TG
11.7929,455512103,2017-12-15,1AM-TG
11.7935,455537043,2017-12-18,1AM-TG
11.7939,449639973,2017-12-20,1AM-TG
11.7942,448643046,2017-12-21,1AM-TG
11.7944,448880425,2017-12-22,1AM-TG
11.7951,448905626,2017-12-25,1AM-TG
11.7953,448661952,2017-12-26,1AM-TG
11.7955,432670524,2017-12-27,1AM-TG
11.7958,432655044,2017-12-28,1AM-TG
11.796,432603453,2017-12-29,1AM-TG
11.7971,432544602,2018-01-03,1AM-TG
11.7973,432589709,2018-01-04,1AM-TG
11.7976,432698217,2018-01-05,1AM-TG
11.7982,432722487,2018-01-08,1AM-TG
11.7985,429730892,2018-01-09,1AM-TG
11.7987,429738698,2018-01-10,1AM-TG
11.7989,429746115,2018-01-11,1AM-TG
11.7991,429755028,2018-01-12,1AM-TG
11.7997,429665210,2018-01-15,1AM-TG
11.8,429873243,2018-01-16,1AM-TG
11.8002,429914199,2018-01-17,1AM-TG
11.8004,428926106,2018-01-18,1AM-TG
11.8013,428757539,2018-01-22,1AM-TG
11.8015,428777607,2018-01-23,1AM-TG
11.8017,428683815,2018-01-24,1AM-TG
11.8037,426474501,2018-01-25,1AM-TG
11.8037,425476062,2018-01-26,1AM-TG
11.8043,425536410,2018-01-29,1AM-TG
11.8048,425537295,2018-01-31,1AM-TG
11.805,425546242,2018-02-01,1AM-TG
11.8055,425569921,2018-02-02,1AM-TG
11.8062,427201659,2018-02-06,1AM-TG
11.8065,424117111,2018-02-07,1AM-TG
11.8067,424114305,2018-02-08,1AM-TG
11.8069,424123845,2018-02-09,1AM-TG
11.8077,421485980,2018-02-13,1AM-TG
11.8079,413968503,2018-02-14,1AM-TG
11.8082,413976328,2018-02-15,1AM-TG
11.8083,412031302,2018-02-16,1AM-TG
11.8089,412087088,2018-02-19,1AM-TG
11.8092,412095169,2018-02-20,1AM-TG
11.8094,412078413,2018-02-21,1AM-TG
11.8096,410591148,2018-02-22,1AM-TG
11.8102,410609245,2018-02-23,1AM-TG
11.8109,410632917,2018-02-26,1AM-TG
11.8111,409640588,2018-02-27,1AM-TG
11.8113,412149640,2018-02-28,1AM-TG
11.8117,416163235,2018-03-02,1AM-TG
11.8123,466185544,2018-03-05,1AM-TG
11.8125,466068420,2018-03-06,1AM-TG
11.8128,466060382,2018-03-07,1AM-TG
11.8133,445121783,2018-03-09,1AM-TG
11.8138,445143612,2018-03-12,1AM-TG
11.8141,445226641,2018-03-13,1AM-TG
11.8143,445234916,2018-03-14,1AM-TG
11.8146,442065009,2018-03-15,1AM-TG
11.8147,422120597,2018-03-16,1AM-TG
11.8154,452177364,2018-03-19,1AM-TG
11.8156,452186046,2018-03-20,1AM-TG
11.8158,435233470,2018-03-21,1AM-TG
11.8163,435245207,2018-03-22,1AM-TG
11.8163,435156750,2018-03-23,1AM-TG
11.8169,434679304,2018-03-26,1AM-TG
11.8181,434718136,2018-03-27,1AM-TG
11.8187,433239129,2018-03-28,1AM-TG
11.8189,433246554,2018-03-29,1AM-TG
11.8194,470891895,2018-03-30,1AM-TG
11.82,470915174,2018-04-02,1AM-TG
11.8202,470914648,2018-04-03,1AM-TG
11.8204,470878270,2018-04-04,1AM-TG
11.8206,470386328,2018-04-05,1AM-TG
11.8221,470407134,2018-04-09,1AM-TG
11.8228,464074813,2018-04-10,1AM-TG
11.823,464082703,2018-04-11,1AM-TG
11.8231,454084973,2018-04-12,1AM-TG
11.8242,492464332,2018-04-18,1AM-TG
11.8244,492472000,2018-04-19,1AM-TG
11.8245,492476350,2018-04-20,1AM-TG
11.8251,525500614,2018-04-23,1AM-TG
11.8252,525508621,2018-04-24,1AM-TG
11.8255,525718144,2018-04-25,1AM-TG
11.8256,525524509,2018-04-26,1AM-TG
11.8258,525534485,2018-04-27,1AM-TG
11.8263,509086817,2018-04-30,1AM-TG
11.8272,459114059,2018-05-02,1AM-TG
11.8279,409147376,2018-05-03,1AM-TG
11.8281,359152138,2018-05-04,1AM-TG
11.8289,359190309,2018-05-07,1AM-TG
11.8294,359205619,2018-05-08,1AM-TG
11.8297,358716524,2018-05-09,1AM-TG
11.8299,358712765,2018-05-10,1AM-TG
11.8301,358718595,2018-05-11,1AM-TG
11.8307,358736929,2018-05-14,1AM-TG
11.831,358738680,2018-05-15,1AM-TG
11.8312,358745432,2018-05-16,1AM-TG
11.8314,358785195,2018-05-17,1AM-TG
11.8316,358791958,2018-05-18,1AM-TG
11.8323,358811578,2018-05-21,1AM-TG
11.8325,358818344,2018-05-22,1AM-TG
11.8327,358744775,2018-05-23,1AM-TG
11.8329,357251518,2018-05-24,1AM-TG
11.8332,357258504,2018-05-25,1AM-TG
11.8338,357280729,2018-05-28,1AM-TG
11.8343,357294215,2018-05-30,1AM-TG
11.8345,357295960,2018-05-31,1AM-TG
11.8347,475766583,2018-06-01,1AM-TG
11.8356,525501756,2018-06-05,1AM-TG
11.8359,525512428,2018-06-06,1AM-TG
11.8363,525530536,2018-06-07,1AM-TG
11.8368,525550972,2018-06-08,1AM-TG
11.8374,525580938,2018-06-11,1AM-TG
11.8377,525581672,2018-06-12,1AM-TG
11.8379,525793405,2018-06-13,1AM-TG
11.8382,525804474,2018-06-14,1AM-TG
11.8385,510818247,2018-06-15,1AM-TG
11.8406,510943376,2018-06-19,1AM-TG
11.8411,505463056,2018-06-21,1AM-TG
11.8413,505471647,2018-06-22,1AM-TG
11.842,505502502,2018-06-25,1AM-TG
11.8425,505782389,2018-06-27,1AM-TG
11.8426,505787963,2018-06-28,1AM-TG
11.8429,545798488,2018-06-29,1AM-TG
11.8436,545643380,2018-07-02,1AM-TG
11.8439,545609006,2018-07-03,1AM-TG
11.8443,545636609,2018-07-04,1AM-TG
11.8448,540060480,2018-07-05,1AM-TG
11.8455,540087744,2018-07-06,1AM-TG
11.8463,540124072,2018-07-09,1AM-TG
11.8466,509130913,2018-07-10,1AM-TG
11.8468,498941366,2018-07-11,1AM-TG
11.8472,498657470,2018-07-12,1AM-TG
11.8475,468667663,2018-07-13,1AM-TG
11.8483,468698247,2018-07-16,1AM-TG
11.8485,468440805,2018-07-17,1AM-TG
11.8488,463451838,2018-07-18,1AM-TG
11.849,463461903,2018-07-19,1AM-TG
11.8493,463471295,2018-07-20,1AM-TG
11.8501,463501423,2018-07-23,1AM-TG
11.8503,463487793,2018-07-24,1AM-TG
11.8506,463266431,2018-07-25,1AM-TG
11.8509,463280119,2018-07-26,1AM-TG
11.8522,463330799,2018-07-31,1AM-TG
11.8525,461290851,2018-08-01,1AM-TG
11.8528,461312642,2018-08-02,1AM-TG
11.853,460320316,2018-08-03,1AM-TG
11.8538,459350459,2018-08-06,1AM-TG
11.8541,459360506,2018-08-07,1AM-TG
11.8543,459370749,2018-08-08,1AM-TG
11.8546,458364858,2018-08-09,1AM-TG
11.856,418366397,2018-08-14,1AM-TG
11.8563,418379768,2018-08-15,1AM-TG
11.8566,418390131,2018-08-16,1AM-TG
11.8572,415945992,2018-08-17,1AM-TG
11.8581,415975362,2018-08-20,1AM-TG
11.8583,416034456,2018-08-21,1AM-TG
11.8586,416038116,2018-08-22,1AM-TG
11.8593,416062226,2018-08-23,1AM-TG
11.8595,416081323,2018-08-24,1AM-TG
11.8603,416108618,2018-08-27,1AM-TG
11.8608,416123431,2018-08-28,1AM-TG
11.861,416032532,2018-08-29,1AM-TG
11.8619,416063336,2018-08-30,1AM-TG
11.8624,416082277,2018-08-31,1AM-TG
11.8632,416109272,2018-09-03,1AM-TG
11.8634,416124241,2018-09-04,1AM-TG
11.8637,415137950,2018-09-05,1AM-TG
11.864,415138963,2018-09-06,1AM-TG
11.8645,414157571,2018-09-07,1AM-TG
11.8652,414182387,2018-09-10,1AM-TG
11.8655,414191038,2018-09-11,1AM-TG
11.8658,416130828,2018-09-12,1AM-TG
11.866,416138613,2018-09-13,1AM-TG
11.8664,416160641,2018-09-14,1AM-TG
11.8672,415977623,2018-09-17,1AM-TG
