value,amount,updated,fund_code
11.6209,1009968714,2011-06-13,PHATRA PLUS
11.6216,1012788845,2011-06-14,PHATRA PLUS
11.6232,995036772,2011-06-16,PHATRA PLUS
11.6239,976020060,2011-06-17,PHATRA PLUS
11.6262,970630573,2011-06-20,PHATRA PLUS
11.6271,924113094,2011-06-21,PHATRA PLUS
11.6277,890090684,2011-06-22,PHATRA PLUS
11.6284,885234491,2011-06-23,PHATRA PLUS
11.6291,889001084,2011-06-24,PHATRA PLUS
11.6315,887109183,2011-06-27,PHATRA PLUS
11.6323,835904423,2011-06-28,PHATRA PLUS
11.633,817512447,2011-06-29,PHATRA PLUS
11.6339,762741038,2011-06-30,PHATRA PLUS
11.6371,746257836,2011-07-04,PHATRA PLUS
11.6379,712513349,2011-07-05,PHATRA PLUS
11.6387,697856907,2011-07-06,PHATRA PLUS
11.6395,684574946,2011-07-07,PHATRA PLUS
11.6403,663285304,2011-07-08,PHATRA PLUS
11.6428,661597941,2011-07-11,PHATRA PLUS
11.6436,646576129,2011-07-12,PHATRA PLUS
11.6444,628804344,2011-07-13,PHATRA PLUS
11.6452,610138554,2011-07-14,PHATRA PLUS
11.6489,600409073,2011-07-18,PHATRA PLUS
11.6494,548834217,2011-07-19,PHATRA PLUS
11.6497,511880775,2011-07-20,PHATRA PLUS
11.6505,506894344,2011-07-21,PHATRA PLUS
11.6515,497687044,2011-07-22,PHATRA PLUS
11.654,495174712,2011-07-25,PHATRA PLUS
11.6558,439348125,2011-07-27,PHATRA PLUS
11.6568,424945293,2011-07-28,PHATRA PLUS
11.6604,385302941,2011-08-01,PHATRA PLUS
11.6616,382984357,2011-08-02,PHATRA PLUS
11.6623,382573914,2011-08-03,PHATRA PLUS
11.6632,380676308,2011-08-04,PHATRA PLUS
11.6646,379348923,2011-08-05,PHATRA PLUS
11.667,376531203,2011-08-08,PHATRA PLUS
11.6681,365644536,2011-08-09,PHATRA PLUS
11.6689,361555813,2011-08-10,PHATRA PLUS
11.67,351827059,2011-08-11,PHATRA PLUS
11.6738,351655269,2011-08-15,PHATRA PLUS
11.6748,349024972,2011-08-16,PHATRA PLUS
11.6756,348844545,2011-08-17,PHATRA PLUS
11.6769,348098079,2011-08-18,PHATRA PLUS
11.6841,361838647,2011-08-22,PHATRA PLUS
11.685,360072085,2011-08-23,PHATRA PLUS
11.6858,360385968,2011-08-24,PHATRA PLUS
11.6862,357890493,2011-08-25,PHATRA PLUS
11.687,344575310,2011-08-26,PHATRA PLUS
11.6895,343949936,2011-08-29,PHATRA PLUS
11.6907,328304036,2011-08-30,PHATRA PLUS
11.6915,326456987,2011-08-31,PHATRA PLUS
11.6923,324745102,2011-09-01,PHATRA PLUS
11.693,324648479,2011-09-02,PHATRA PLUS
11.6962,324739507,2011-09-05,PHATRA PLUS
11.6972,321532459,2011-09-06,PHATRA PLUS
11.6981,320922960,2011-09-07,PHATRA PLUS
11.6987,318830487,2011-09-08,PHATRA PLUS
11.6998,318222819,2011-09-09,PHATRA PLUS
11.7026,316948131,2011-09-12,PHATRA PLUS
11.7036,316945340,2011-09-13,PHATRA PLUS
11.7046,316025596,2011-09-14,PHATRA PLUS
11.7055,315217980,2011-09-15,PHATRA PLUS
11.7064,315181206,2011-09-16,PHATRA PLUS
11.7093,315262201,2011-09-19,PHATRA PLUS
11.7103,313409390,2011-09-20,PHATRA PLUS
11.7113,312977873,2011-09-21,PHATRA PLUS
11.7122,311453489,2011-09-22,PHATRA PLUS
11.7132,307985412,2011-09-23,PHATRA PLUS
11.7162,308649827,2011-09-26,PHATRA PLUS
11.7172,307551299,2011-09-27,PHATRA PLUS
11.7183,307206205,2011-09-28,PHATRA PLUS
11.7192,302154529,2011-09-29,PHATRA PLUS
11.7202,300809568,2011-09-30,PHATRA PLUS
11.7232,300439744,2011-10-03,PHATRA PLUS
11.7248,300178627,2011-10-04,PHATRA PLUS
11.7258,299920039,2011-10-05,PHATRA PLUS
11.7274,299961184,2011-10-06,PHATRA PLUS
11.728,299805892,2011-10-07,PHATRA PLUS
11.7322,299912943,2011-10-10,PHATRA PLUS
11.7355,299435647,2011-10-11,PHATRA PLUS
11.7394,299242822,2011-10-12,PHATRA PLUS
11.7409,302029941,2011-10-13,PHATRA PLUS
11.7408,301717997,2011-10-14,PHATRA PLUS
11.7444,301809534,2011-10-17,PHATRA PLUS
11.746,298790976,2011-10-18,PHATRA PLUS
11.7486,294226444,2011-10-19,PHATRA PLUS
11.7494,295679413,2011-10-20,PHATRA PLUS
11.7504,316929533,2011-10-21,PHATRA PLUS
11.758,315051222,2011-10-25,PHATRA PLUS
11.7592,314061876,2011-10-26,PHATRA PLUS
11.7605,314557261,2011-10-27,PHATRA PLUS
11.7601,321773713,2011-10-28,PHATRA PLUS
11.7629,321365838,2011-10-31,PHATRA PLUS
11.7638,321415987,2011-11-01,PHATRA PLUS
11.765,321268868,2011-11-02,PHATRA PLUS
11.7658,321207682,2011-11-03,PHATRA PLUS
11.7668,311844087,2011-11-04,PHATRA PLUS
11.7694,301620783,2011-11-07,PHATRA PLUS
11.7698,302928228,2011-11-08,PHATRA PLUS
11.7705,305097739,2011-11-09,PHATRA PLUS
11.7716,315411495,2011-11-10,PHATRA PLUS
11.7728,313562769,2011-11-11,PHATRA PLUS
11.7759,314160426,2011-11-14,PHATRA PLUS
11.777,313752645,2011-11-15,PHATRA PLUS
11.7783,315012266,2011-11-16,PHATRA PLUS
11.7791,319061581,2011-11-17,PHATRA PLUS
11.7802,319588901,2011-11-18,PHATRA PLUS
11.7827,406391650,2011-11-21,PHATRA PLUS
11.7845,396271280,2011-11-22,PHATRA PLUS
11.7853,396250399,2011-11-23,PHATRA PLUS
11.7863,395947160,2011-11-24,PHATRA PLUS
11.7875,395987628,2011-11-25,PHATRA PLUS
11.7907,397947653,2011-11-28,PHATRA PLUS
11.7926,395011873,2011-11-29,PHATRA PLUS
11.7928,391547931,2011-11-30,PHATRA PLUS
11.7949,392808050,2011-12-01,PHATRA PLUS
11.7962,393826593,2011-12-02,PHATRA PLUS
11.8006,393576344,2011-12-06,PHATRA PLUS
11.8011,391279996,2011-12-07,PHATRA PLUS
11.8025,394953244,2011-12-08,PHATRA PLUS
11.803,422763930,2011-12-09,PHATRA PLUS
11.8072,422864044,2011-12-13,PHATRA PLUS
11.8083,427276133,2011-12-14,PHATRA PLUS
11.8096,426696929,2011-12-15,PHATRA PLUS
11.8099,454680918,2011-12-16,PHATRA PLUS
11.8127,439995843,2011-12-19,PHATRA PLUS
11.8143,416686929,2011-12-20,PHATRA PLUS
11.8152,403692597,2011-12-21,PHATRA PLUS
11.8161,403540584,2011-12-22,PHATRA PLUS
11.8169,403567429,2011-12-23,PHATRA PLUS
11.8194,405545852,2011-12-26,PHATRA PLUS
11.8206,320634074,2011-12-27,PHATRA PLUS
11.8216,317854258,2011-12-28,PHATRA PLUS
11.8229,317093800,2011-12-29,PHATRA PLUS
11.8239,318225165,2011-12-30,PHATRA PLUS
11.8292,319639620,2012-01-04,PHATRA PLUS
11.8306,321716695,2012-01-05,PHATRA PLUS
11.8332,320509018,2012-01-06,PHATRA PLUS
11.8369,320679341,2012-01-09,PHATRA PLUS
11.8373,320302483,2012-01-10,PHATRA PLUS
11.8366,320184450,2012-01-11,PHATRA PLUS
11.8358,320222016,2012-01-12,PHATRA PLUS
11.8389,333069908,2012-01-13,PHATRA PLUS
11.8395,330929422,2012-01-16,PHATRA PLUS
11.8417,321996308,2012-01-17,PHATRA PLUS
11.8426,320080794,2012-01-18,PHATRA PLUS
11.8434,320006772,2012-01-19,PHATRA PLUS
11.8469,320723835,2012-01-20,PHATRA PLUS
11.8498,320608414,2012-01-23,PHATRA PLUS
11.8528,320649971,2012-01-24,PHATRA PLUS
11.853,318603817,2012-01-25,PHATRA PLUS
11.8539,325286314,2012-01-26,PHATRA PLUS
11.8543,324945295,2012-01-27,PHATRA PLUS
11.8587,325733353,2012-01-30,PHATRA PLUS
11.8598,321572465,2012-02-02,PHATRA PLUS
11.8599,320433208,2012-02-03,PHATRA PLUS
11.8602,321184222,2012-02-06,PHATRA PLUS
11.8602,325104581,2012-02-07,PHATRA PLUS
11.8594,329866354,2012-02-08,PHATRA PLUS
11.8618,326825764,2012-02-09,PHATRA PLUS
11.8633,325730622,2012-02-10,PHATRA PLUS
11.8657,321009635,2012-02-13,PHATRA PLUS
11.8652,315851954,2012-02-14,PHATRA PLUS
11.8642,315443534,2012-02-16,PHATRA PLUS
11.8652,313238031,2012-02-17,PHATRA PLUS
11.8668,323160531,2012-02-20,PHATRA PLUS
11.8707,321146251,2012-02-21,PHATRA PLUS
11.867,308898119,2012-02-22,PHATRA PLUS
11.8661,308682859,2012-02-23,PHATRA PLUS
11.8681,310919209,2012-02-24,PHATRA PLUS
11.8711,310998193,2012-02-27,PHATRA PLUS
11.8701,306123157,2012-02-28,PHATRA PLUS
11.8696,300878214,2012-02-29,PHATRA PLUS
11.8686,291739819,2012-03-01,PHATRA PLUS
11.8713,289833325,2012-03-02,PHATRA PLUS
11.8732,289638970,2012-03-05,PHATRA PLUS
11.875,288171189,2012-03-06,PHATRA PLUS
11.8789,288015542,2012-03-08,PHATRA PLUS
11.8791,281950527,2012-03-09,PHATRA PLUS
11.8767,281748074,2012-03-13,PHATRA PLUS
11.8738,279062824,2012-03-14,PHATRA PLUS
11.8722,279031781,2012-03-15,PHATRA PLUS
11.8743,279230722,2012-03-16,PHATRA PLUS
11.8797,278828375,2012-03-19,PHATRA PLUS
11.8796,274678462,2012-03-20,PHATRA PLUS
11.8798,263504292,2012-03-22,PHATRA PLUS
11.8839,263590728,2012-03-23,PHATRA PLUS
11.8851,264964751,2012-03-26,PHATRA PLUS
11.8883,264465302,2012-03-27,PHATRA PLUS
11.8833,264334826,2012-03-28,PHATRA PLUS
11.8817,234099601,2012-03-29,PHATRA PLUS
11.8799,232563604,2012-03-30,PHATRA PLUS
11.8806,232578560,2012-04-02,PHATRA PLUS
11.8801,232476265,2012-04-03,PHATRA PLUS
11.882,232794220,2012-04-04,PHATRA PLUS
11.8845,232751665,2012-04-05,PHATRA PLUS
11.8896,232852363,2012-04-10,PHATRA PLUS
11.8932,232911535,2012-04-11,PHATRA PLUS
11.8952,232950953,2012-04-12,PHATRA PLUS
11.9045,232619704,2012-04-17,PHATRA PLUS
11.9082,231173508,2012-04-18,PHATRA PLUS
11.9078,231166647,2012-04-19,PHATRA PLUS
11.9104,231216626,2012-04-20,PHATRA PLUS
11.9123,231144969,2012-04-23,PHATRA PLUS
11.9132,231162632,2012-04-24,PHATRA PLUS
11.9101,231101064,2012-04-25,PHATRA PLUS
11.9107,230954453,2012-04-26,PHATRA PLUS
11.9127,230993375,2012-04-27,PHATRA PLUS
11.9114,230392806,2012-04-30,PHATRA PLUS
11.923,231728375,2012-05-03,PHATRA PLUS
11.9195,231609202,2012-05-04,PHATRA PLUS
11.9291,231816618,2012-05-08,PHATRA PLUS
11.9255,231724602,2012-05-09,PHATRA PLUS
11.924,227895555,2012-05-10,PHATRA PLUS
11.9255,228048185,2012-05-11,PHATRA PLUS
11.9337,228170464,2012-05-14,PHATRA PLUS
11.9329,228155033,2012-05-15,PHATRA PLUS
11.9349,226171117,2012-05-16,PHATRA PLUS
11.9366,226202690,2012-05-17,PHATRA PLUS
11.9401,226366206,2012-05-18,PHATRA PLUS
11.939,226344865,2012-05-21,PHATRA PLUS
11.9406,225738915,2012-05-22,PHATRA PLUS
11.9368,216288150,2012-05-23,PHATRA PLUS
11.938,216309180,2012-05-24,PHATRA PLUS
11.9382,215695474,2012-05-25,PHATRA PLUS
11.9396,215720807,2012-05-28,PHATRA PLUS
11.9406,213603487,2012-05-29,PHATRA PLUS
11.9474,213718970,2012-05-30,PHATRA PLUS
11.9515,213783716,2012-05-31,PHATRA PLUS
11.955,213846330,2012-06-01,PHATRA PLUS
11.9618,213967206,2012-06-05,PHATRA PLUS
11.9618,213959346,2012-06-06,PHATRA PLUS
11.9618,214203776,2012-06-07,PHATRA PLUS
11.9636,213702438,2012-06-08,PHATRA PLUS
11.9659,213728113,2012-06-11,PHATRA PLUS
11.9675,217232148,2012-06-12,PHATRA PLUS
11.9695,214004331,2012-06-13,PHATRA PLUS
11.971,214022347,2012-06-14,PHATRA PLUS
11.9739,213976563,2012-06-15,PHATRA PLUS
11.9765,214024123,2012-06-18,PHATRA PLUS
11.9768,214029789,2012-06-19,PHATRA PLUS
11.9782,212823451,2012-06-20,PHATRA PLUS
11.9788,212834658,2012-06-21,PHATRA PLUS
11.9824,212938667,2012-06-25,PHATRA PLUS
11.984,212887039,2012-06-26,PHATRA PLUS
11.9843,212902335,2012-06-27,PHATRA PLUS
11.9851,212897842,2012-06-28,PHATRA PLUS
11.9862,212918691,2012-06-29,PHATRA PLUS
11.9889,212966089,2012-07-02,PHATRA PLUS
11.9895,208942447,2012-07-03,PHATRA PLUS
11.9885,208283675,2012-07-04,PHATRA PLUS
11.9894,208184578,2012-07-05,PHATRA PLUS
11.9921,208231634,2012-07-06,PHATRA PLUS
11.9965,208305626,2012-07-09,PHATRA PLUS
11.9977,208316714,2012-07-10,PHATRA PLUS
11.9986,208419005,2012-07-11,PHATRA PLUS
11.9994,208432498,2012-07-12,PHATRA PLUS
12.0013,208794478,2012-07-13,PHATRA PLUS
12.0091,209619758,2012-07-17,PHATRA PLUS
12.0133,210682580,2012-07-18,PHATRA PLUS
12.0125,210668691,2012-07-19,PHATRA PLUS
12.0149,209821129,2012-07-20,PHATRA PLUS
12.022,217250987,2012-07-23,PHATRA PLUS
12.0243,217192372,2012-07-24,PHATRA PLUS
12.0242,217190040,2012-07-25,PHATRA PLUS
12.0253,217220703,2012-07-26,PHATRA PLUS
12.0265,217241621,2012-07-27,PHATRA PLUS
12.0287,217281458,2012-07-30,PHATRA PLUS
12.0298,217484092,2012-07-31,PHATRA PLUS
12.0302,219491136,2012-08-01,PHATRA PLUS
12.0342,219789902,2012-08-03,PHATRA PLUS
12.0374,219235231,2012-08-06,PHATRA PLUS
12.0416,219425792,2012-08-07,PHATRA PLUS
12.0433,219457325,2012-08-08,PHATRA PLUS
12.0447,219752370,2012-08-09,PHATRA PLUS
12.0486,219839486,2012-08-14,PHATRA PLUS
12.0481,213805031,2012-08-15,PHATRA PLUS
12.043,214689737,2012-08-16,PHATRA PLUS
12.0455,214933118,2012-08-17,PHATRA PLUS
12.0432,220185936,2012-08-20,PHATRA PLUS
12.0381,219828233,2012-08-21,PHATRA PLUS
12.0454,219712646,2012-08-22,PHATRA PLUS
12.0503,216299855,2012-08-23,PHATRA PLUS
12.0517,216308752,2012-08-24,PHATRA PLUS
12.0543,215686889,2012-08-27,PHATRA PLUS
12.0559,210329937,2012-08-28,PHATRA PLUS
12.056,210328087,2012-08-29,PHATRA PLUS
12.0573,210339343,2012-08-30,PHATRA PLUS
12.0587,223474941,2012-08-31,PHATRA PLUS
12.0638,223719031,2012-09-03,PHATRA PLUS
12.0637,225242091,2012-09-04,PHATRA PLUS
12.0644,225154438,2012-09-05,PHATRA PLUS
12.0642,236558581,2012-09-06,PHATRA PLUS
12.0647,251531993,2012-09-07,PHATRA PLUS
12.0658,251799334,2012-09-10,PHATRA PLUS
12.0657,252342682,2012-09-11,PHATRA PLUS
12.0629,248349640,2012-09-12,PHATRA PLUS
12.0655,248402553,2012-09-13,PHATRA PLUS
12.0686,247649004,2012-09-14,PHATRA PLUS
12.0695,243867726,2012-09-17,PHATRA PLUS
12.0714,243892422,2012-09-18,PHATRA PLUS
12.072,242097011,2012-09-19,PHATRA PLUS
12.074,241737771,2012-09-20,PHATRA PLUS
12.0742,243414704,2012-09-21,PHATRA PLUS
12.0771,243474717,2012-09-24,PHATRA PLUS
12.0803,243626270,2012-09-26,PHATRA PLUS
12.0809,243658737,2012-09-27,PHATRA PLUS
12.0815,244603734,2012-09-28,PHATRA PLUS
12.0847,242464586,2012-10-01,PHATRA PLUS
12.0852,241170692,2012-10-02,PHATRA PLUS
12.0872,226182322,2012-10-03,PHATRA PLUS
12.0879,225954429,2012-10-04,PHATRA PLUS
12.0885,226150311,2012-10-05,PHATRA PLUS
12.0913,226263942,2012-10-08,PHATRA PLUS
12.0931,226299132,2012-10-09,PHATRA PLUS
12.0964,226381645,2012-10-10,PHATRA PLUS
12.0967,224214651,2012-10-11,PHATRA PLUS
12.0968,223854678,2012-10-12,PHATRA PLUS
12.099,223890927,2012-10-15,PHATRA PLUS
12.0983,224722718,2012-10-16,PHATRA PLUS
12.1285,225785248,2012-10-17,PHATRA PLUS
12.1324,225411011,2012-10-18,PHATRA PLUS
12.1336,225218525,2012-10-19,PHATRA PLUS
12.1371,224504733,2012-10-22,PHATRA PLUS
12.1406,236207947,2012-10-24,PHATRA PLUS
12.1403,236201955,2012-10-25,PHATRA PLUS
12.1423,232432558,2012-10-26,PHATRA PLUS
12.1453,232488940,2012-10-29,PHATRA PLUS
12.1501,279735863,2012-10-30,PHATRA PLUS
12.1529,283292684,2012-10-31,PHATRA PLUS
12.1588,283524637,2012-11-01,PHATRA PLUS
12.1617,283678375,2012-11-02,PHATRA PLUS
12.1659,284000804,2012-11-05,PHATRA PLUS
12.1695,284177349,2012-11-06,PHATRA PLUS
12.1703,306400774,2012-11-07,PHATRA PLUS
12.1713,306663511,2012-11-08,PHATRA PLUS
12.1714,326848177,2012-11-09,PHATRA PLUS
12.1704,342707655,2012-11-12,PHATRA PLUS
12.1703,341068517,2012-11-14,PHATRA PLUS
12.1724,340810098,2012-11-15,PHATRA PLUS
12.1746,340691514,2012-11-16,PHATRA PLUS
12.1777,340759627,2012-11-19,PHATRA PLUS
12.181,318228030,2012-11-20,PHATRA PLUS
12.18,318211860,2012-11-21,PHATRA PLUS
12.1845,323824819,2012-11-23,PHATRA PLUS
12.1876,323905516,2012-11-26,PHATRA PLUS
12.1879,321497570,2012-11-27,PHATRA PLUS
12.1866,320866538,2012-11-28,PHATRA PLUS
12.1854,334258888,2012-11-29,PHATRA PLUS
12.1844,334110891,2012-11-30,PHATRA PLUS
12.1832,334128012,2012-12-03,PHATRA PLUS
12.1865,333743663,2012-12-04,PHATRA PLUS
12.1907,333858191,2012-12-06,PHATRA PLUS
12.193,338906998,2012-12-07,PHATRA PLUS
12.1961,339265453,2012-12-11,PHATRA PLUS
12.1929,339471044,2012-12-13,PHATRA PLUS
12.1928,344554424,2012-12-14,PHATRA PLUS
12.195,312289983,2012-12-17,PHATRA PLUS
12.1941,317337165,2012-12-18,PHATRA PLUS
12.1976,316722054,2012-12-19,PHATRA PLUS
12.2014,310480805,2012-12-20,PHATRA PLUS
12.2044,343231119,2012-12-21,PHATRA PLUS
12.2071,341748243,2012-12-24,PHATRA PLUS
12.2075,341759746,2012-12-25,PHATRA PLUS
12.2102,348079658,2012-12-26,PHATRA PLUS
12.2118,347667570,2012-12-27,PHATRA PLUS
12.213,348004474,2012-12-28,PHATRA PLUS
12.2106,345853251,2013-01-02,PHATRA PLUS
12.2144,346100917,2013-01-03,PHATRA PLUS
12.2124,342292515,2013-01-04,PHATRA PLUS
12.2157,345431865,2013-01-07,PHATRA PLUS
12.2158,345040214,2013-01-08,PHATRA PLUS
12.217,350099541,2013-01-09,PHATRA PLUS
12.2166,350881926,2013-01-10,PHATRA PLUS
12.2153,352318620,2013-01-11,PHATRA PLUS
12.22,352336609,2013-01-14,PHATRA PLUS
12.2228,351728313,2013-01-15,PHATRA PLUS
12.2236,351509350,2013-01-16,PHATRA PLUS
12.2264,354881049,2013-01-17,PHATRA PLUS
12.2273,353432428,2013-01-18,PHATRA PLUS
12.2285,353556913,2013-01-21,PHATRA PLUS
12.2308,347504349,2013-01-22,PHATRA PLUS
12.2306,369543986,2013-01-23,PHATRA PLUS
12.2321,371147283,2013-01-24,PHATRA PLUS
12.2347,382402419,2013-01-28,PHATRA PLUS
12.2357,409718560,2013-01-29,PHATRA PLUS
12.2364,408638665,2013-01-30,PHATRA PLUS
12.2377,400999269,2013-01-31,PHATRA PLUS
12.2397,400681727,2013-02-01,PHATRA PLUS
12.2438,400315943,2013-02-04,PHATRA PLUS
12.2502,400213299,2013-02-05,PHATRA PLUS
12.2514,396890906,2013-02-06,PHATRA PLUS
12.2565,395879969,2013-02-07,PHATRA PLUS
12.2601,407787502,2013-02-08,PHATRA PLUS
12.2637,429622108,2013-02-11,PHATRA PLUS
12.2586,442672364,2013-02-12,PHATRA PLUS
12.2584,443579284,2013-02-13,PHATRA PLUS
12.2597,445103727,2013-02-14,PHATRA PLUS
12.26,439965224,2013-02-15,PHATRA PLUS
12.2637,440226118,2013-02-18,PHATRA PLUS
12.2636,440475030,2013-02-19,PHATRA PLUS
12.2643,440601523,2013-02-20,PHATRA PLUS
12.2636,433961666,2013-02-21,PHATRA PLUS
12.2659,422011991,2013-02-22,PHATRA PLUS
12.2688,420733965,2013-02-26,PHATRA PLUS
12.2692,422204647,2013-02-27,PHATRA PLUS
12.2676,424048636,2013-02-28,PHATRA PLUS
12.2697,426637265,2013-03-01,PHATRA PLUS
12.2719,429931944,2013-03-04,PHATRA PLUS
12.2716,426479423,2013-03-05,PHATRA PLUS
12.2723,427140801,2013-03-06,PHATRA PLUS
12.2733,427131192,2013-03-07,PHATRA PLUS
12.274,426747684,2013-03-08,PHATRA PLUS
12.276,430033551,2013-03-11,PHATRA PLUS
12.2768,429462437,2013-03-12,PHATRA PLUS
12.2778,429496818,2013-03-13,PHATRA PLUS
12.2789,430453857,2013-03-14,PHATRA PLUS
12.2795,437442308,2013-03-15,PHATRA PLUS
12.2824,443572453,2013-03-18,PHATRA PLUS
12.2835,440687886,2013-03-19,PHATRA PLUS
12.2842,439362287,2013-03-20,PHATRA PLUS
12.285,437248315,2013-03-21,PHATRA PLUS
12.2867,437309898,2013-03-22,PHATRA PLUS
12.2908,437488159,2013-03-25,PHATRA PLUS
12.2945,441492884,2013-03-26,PHATRA PLUS
12.2947,441499794,2013-03-27,PHATRA PLUS
12.2968,436055074,2013-03-28,PHATRA PLUS
12.2949,427806673,2013-03-29,PHATRA PLUS
12.2972,427566583,2013-04-01,PHATRA PLUS
12.2973,427499495,2013-04-02,PHATRA PLUS
12.2974,428649039,2013-04-03,PHATRA PLUS
12.2991,428742421,2013-04-04,PHATRA PLUS
12.3015,428726353,2013-04-05,PHATRA PLUS
12.3065,427890654,2013-04-09,PHATRA PLUS
12.3067,429056623,2013-04-10,PHATRA PLUS
12.3062,406211361,2013-04-11,PHATRA PLUS
12.3082,400227773,2013-04-12,PHATRA PLUS
12.3154,401000252,2013-04-17,PHATRA PLUS
12.3195,401043579,2013-04-18,PHATRA PLUS
12.3194,399207903,2013-04-19,PHATRA PLUS
12.3219,397286632,2013-04-22,PHATRA PLUS
12.323,397267058,2013-04-23,PHATRA PLUS
12.3245,398076154,2013-04-24,PHATRA PLUS
12.3173,397905417,2013-04-25,PHATRA PLUS
12.3199,400723894,2013-04-26,PHATRA PLUS
12.3283,403039257,2013-04-29,PHATRA PLUS
12.3308,404940402,2013-04-30,PHATRA PLUS
12.3376,406761047,2013-05-02,PHATRA PLUS
12.3425,410164546,2013-05-03,PHATRA PLUS
12.3475,418788388,2013-05-07,PHATRA PLUS
12.3432,418616386,2013-05-08,PHATRA PLUS
12.3496,422386778,2013-05-09,PHATRA PLUS
12.3546,425038952,2013-05-10,PHATRA PLUS
12.3563,427751051,2013-05-13,PHATRA PLUS
12.3485,431013821,2013-05-14,PHATRA PLUS
12.3566,432742849,2013-05-16,PHATRA PLUS
12.3595,436018053,2013-05-17,PHATRA PLUS
12.3629,441822772,2013-05-20,PHATRA PLUS
12.3671,441088680,2013-05-21,PHATRA PLUS
12.364,441156065,2013-05-22,PHATRA PLUS
12.3602,437176945,2013-05-23,PHATRA PLUS
12.364,437157581,2013-05-27,PHATRA PLUS
12.363,434213982,2013-05-28,PHATRA PLUS
12.3625,434460746,2013-05-29,PHATRA PLUS
12.3669,436364211,2013-05-30,PHATRA PLUS
12.3685,435582173,2013-05-31,PHATRA PLUS
12.3659,435092724,2013-06-03,PHATRA PLUS
12.368,437703062,2013-06-04,PHATRA PLUS
12.3712,437851447,2013-06-05,PHATRA PLUS
12.3725,440318130,2013-06-06,PHATRA PLUS
12.3721,438561722,2013-06-07,PHATRA PLUS
12.3685,438409512,2013-06-10,PHATRA PLUS
12.3609,428497982,2013-06-11,PHATRA PLUS
12.353,424728977,2013-06-12,PHATRA PLUS
12.3566,424191208,2013-06-13,PHATRA PLUS
12.3655,430402017,2013-06-14,PHATRA PLUS
12.3629,424155590,2013-06-17,PHATRA PLUS
12.3613,415566267,2013-06-18,PHATRA PLUS
12.3627,416144248,2013-06-19,PHATRA PLUS
12.3573,415963510,2013-06-20,PHATRA PLUS
12.3554,417931989,2013-06-21,PHATRA PLUS
12.3535,413870610,2013-06-24,PHATRA PLUS
12.3585,358426574,2013-06-25,PHATRA PLUS
12.3598,355247301,2013-06-26,PHATRA PLUS
12.3628,354813167,2013-06-27,PHATRA PLUS
12.3644,336052282,2013-06-28,PHATRA PLUS
12.3691,334162892,2013-07-02,PHATRA PLUS
12.3707,319259957,2013-07-03,PHATRA PLUS
12.37,318405199,2013-07-04,PHATRA PLUS
12.3714,309269164,2013-07-05,PHATRA PLUS
12.3713,309915710,2013-07-08,PHATRA PLUS
12.3737,310222129,2013-07-09,PHATRA PLUS
12.3747,306570365,2013-07-10,PHATRA PLUS
12.3758,306678216,2013-07-11,PHATRA PLUS
12.3766,306683540,2013-07-12,PHATRA PLUS
12.3787,306736297,2013-07-15,PHATRA PLUS
12.3803,303554204,2013-07-16,PHATRA PLUS
12.3807,303150170,2013-07-17,PHATRA PLUS
12.3812,299579782,2013-07-18,PHATRA PLUS
12.3857,300287370,2013-07-23,PHATRA PLUS
12.3849,298389524,2013-07-24,PHATRA PLUS
12.3865,298393795,2013-07-25,PHATRA PLUS
12.387,297637197,2013-07-26,PHATRA PLUS
12.3891,297577006,2013-07-29,PHATRA PLUS
12.3912,298208245,2013-07-30,PHATRA PLUS
12.3922,298792802,2013-07-31,PHATRA PLUS
12.3932,296929890,2013-08-01,PHATRA PLUS
12.3942,297418742,2013-08-02,PHATRA PLUS
12.3975,297643571,2013-08-05,PHATRA PLUS
12.3985,294246553,2013-08-06,PHATRA PLUS
12.3996,294271559,2013-08-07,PHATRA PLUS
12.4015,293472952,2013-08-08,PHATRA PLUS
12.4017,292074381,2013-08-09,PHATRA PLUS
12.4057,290104199,2013-08-13,PHATRA PLUS
12.4063,290117007,2013-08-14,PHATRA PLUS
12.4075,295099747,2013-08-15,PHATRA PLUS
12.408,296868643,2013-08-16,PHATRA PLUS
12.4105,290925432,2013-08-19,PHATRA PLUS
12.4119,292031119,2013-08-20,PHATRA PLUS
12.413,292057595,2013-08-21,PHATRA PLUS
12.41,292188026,2013-08-22,PHATRA PLUS
12.413,292551221,2013-08-23,PHATRA PLUS
12.4146,292221511,2013-08-26,PHATRA PLUS
12.4137,289926644,2013-08-27,PHATRA PLUS
12.4103,288373398,2013-08-28,PHATRA PLUS
12.4087,288234979,2013-08-29,PHATRA PLUS
12.4109,285466143,2013-08-30,PHATRA PLUS
12.4143,283217266,2013-09-02,PHATRA PLUS
12.4163,281584976,2013-09-03,PHATRA PLUS
12.4159,281577075,2013-09-04,PHATRA PLUS
12.4149,281583604,2013-09-05,PHATRA PLUS
12.4163,281691294,2013-09-06,PHATRA PLUS
12.4182,282057681,2013-09-09,PHATRA PLUS
12.4203,290811615,2013-09-10,PHATRA PLUS
12.4203,292811994,2013-09-11,PHATRA PLUS
12.422,292852323,2013-09-12,PHATRA PLUS
12.4222,293156413,2013-09-13,PHATRA PLUS
12.4266,290989851,2013-09-16,PHATRA PLUS
12.4268,288930551,2013-09-17,PHATRA PLUS
