value,amount,updated,fund_code
11.2262,952803303,2014-01-22,T-MONEY
11.2265,968985985,2014-01-23,T-MONEY
11.2274,972010134,2014-01-24,T-MONEY
11.2284,958261978,2014-01-27,T-MONEY
11.2293,957726264,2014-01-29,T-MONEY
11.2299,961212915,2014-01-30,T-MONEY
11.2306,959806666,2014-01-31,T-MONEY
11.2323,961582467,2014-02-03,T-MONEY
11.2329,952905435,2014-02-04,T-MONEY
11.2335,946387390,2014-02-05,T-MONEY
11.2341,953696915,2014-02-06,T-MONEY
11.2346,1034125504,2014-02-07,T-MONEY
11.2363,1026884132,2014-02-10,T-MONEY
11.237,1035024562,2014-02-11,T-MONEY
11.2375,1049926751,2014-02-12,T-MONEY
11.2381,1069260573,2014-02-13,T-MONEY
11.2405,1139799707,2014-02-17,T-MONEY
11.2411,1183206845,2014-02-18,T-MONEY
11.2416,1196821247,2014-02-19,T-MONEY
11.2421,1214025711,2014-02-20,T-MONEY
11.2427,1237902811,2014-02-21,T-MONEY
11.2448,1264944810,2014-02-25,T-MONEY
11.2455,1240882121,2014-02-26,T-MONEY
11.2459,1085257675,2014-02-27,T-MONEY
11.2463,1061455791,2014-02-28,T-MONEY
11.2483,1119359664,2014-03-03,T-MONEY
11.2491,1091935497,2014-03-04,T-MONEY
11.2498,1239446720,2014-03-05,T-MONEY
11.2503,1252663709,2014-03-06,T-MONEY
11.2513,1228795447,2014-03-07,T-MONEY
11.253,1236500978,2014-03-10,T-MONEY
11.2535,1266149276,2014-03-11,T-MONEY
11.2552,1280350137,2014-03-12,T-MONEY
11.2561,1295941806,2014-03-13,T-MONEY
11.2569,1178199774,2014-03-14,T-MONEY
11.2586,1189873384,2014-03-17,T-MONEY
11.2591,1206114484,2014-03-18,T-MONEY
11.2595,1217931191,2014-03-19,T-MONEY
11.26,1237595956,2014-03-20,T-MONEY
11.2607,1238783594,2014-03-21,T-MONEY
11.2622,1163392371,2014-03-24,T-MONEY
11.2626,1181074942,2014-03-25,T-MONEY
11.263,1166092593,2014-03-26,T-MONEY
11.2633,1130309367,2014-03-27,T-MONEY
11.2642,1135527784,2014-03-28,T-MONEY
11.2657,1063990521,2014-03-31,T-MONEY
11.2663,1161977792,2014-04-01,T-MONEY
11.2668,1263140164,2014-04-02,T-MONEY
11.2674,1271474339,2014-04-03,T-MONEY
11.268,1289609517,2014-04-04,T-MONEY
11.27,1309050592,2014-04-08,T-MONEY
11.2707,1369708772,2014-04-09,T-MONEY
11.2712,1357897223,2014-04-10,T-MONEY
11.2718,1318668349,2014-04-11,T-MONEY
11.2743,1328731315,2014-04-16,T-MONEY
11.2748,1228972299,2014-04-17,T-MONEY
11.2754,1244705982,2014-04-18,T-MONEY
11.2769,1250046366,2014-04-21,T-MONEY
11.2774,1286524128,2014-04-22,T-MONEY
11.278,1287174885,2014-04-23,T-MONEY
11.2786,1212747744,2014-04-24,T-MONEY
11.279,1213868305,2014-04-25,T-MONEY
11.2804,1217413973,2014-04-28,T-MONEY
11.2809,1181188512,2014-04-29,T-MONEY
11.2815,1151607272,2014-04-30,T-MONEY
11.2823,1170420012,2014-05-02,T-MONEY
11.2843,1268424428,2014-05-06,T-MONEY
11.284,1262894282,2014-05-07,T-MONEY
11.2862,2218850833,2014-05-09,T-MONEY
11.2878,1734409554,2014-05-12,T-MONEY
11.2889,1614405591,2014-05-14,T-MONEY
11.2896,1506999913,2014-05-15,T-MONEY
11.2902,1337375945,2014-05-16,T-MONEY
11.2915,1322274827,2014-05-19,T-MONEY
11.2919,1296529387,2014-05-20,T-MONEY
11.2924,1256627515,2014-05-21,T-MONEY
11.2929,1253262707,2014-05-22,T-MONEY
11.2934,1186916154,2014-05-23,T-MONEY
11.2946,1173324704,2014-05-26,T-MONEY
11.2951,1156070769,2014-05-27,T-MONEY
11.2957,1157043072,2014-05-28,T-MONEY
11.2961,1114253426,2014-05-29,T-MONEY
11.2967,1091349105,2014-05-30,T-MONEY
11.2982,1137977529,2014-06-02,T-MONEY
11.2989,1329404460,2014-06-03,T-MONEY
11.2994,1329959529,2014-06-04,T-MONEY
11.3,1317396773,2014-06-05,T-MONEY
11.3005,1143295297,2014-06-06,T-MONEY
11.3019,1138537289,2014-06-09,T-MONEY
11.3025,1115688362,2014-06-10,T-MONEY
11.303,1093716198,2014-06-11,T-MONEY
11.3035,1299436202,2014-06-12,T-MONEY
11.3041,1203321246,2014-06-13,T-MONEY
11.3057,1179444839,2014-06-16,T-MONEY
11.3063,1151589758,2014-06-17,T-MONEY
11.3067,1112453267,2014-06-18,T-MONEY
11.3072,1116789143,2014-06-19,T-MONEY
11.3079,1088970893,2014-06-20,T-MONEY
11.3093,1098395493,2014-06-23,T-MONEY
11.3099,1078942399,2014-06-24,T-MONEY
11.3099,1068573791,2014-06-25,T-MONEY
11.3104,1000537549,2014-06-26,T-MONEY
11.3109,993858687,2014-06-27,T-MONEY
11.3123,993674973,2014-06-30,T-MONEY
11.314,1124496342,2014-07-03,T-MONEY
11.3146,1186847358,2014-07-04,T-MONEY
11.3162,1188588963,2014-07-07,T-MONEY
11.3168,1186974406,2014-07-08,T-MONEY
11.3172,1156290903,2014-07-09,T-MONEY
11.3179,1026857604,2014-07-10,T-MONEY
11.3199,1016264938,2014-07-14,T-MONEY
11.3206,1024788216,2014-07-15,T-MONEY
11.3214,1033808682,2014-07-16,T-MONEY
11.3218,1043891728,2014-07-17,T-MONEY
11.3238,1056273415,2014-07-21,T-MONEY
11.3237,1071683429,2014-07-22,T-MONEY
11.3255,1069229842,2014-07-23,T-MONEY
11.3258,2396896597,2014-07-24,T-MONEY
11.3262,1817906271,2014-07-25,T-MONEY
11.3276,1611827495,2014-07-28,T-MONEY
11.3282,1475358179,2014-07-29,T-MONEY
11.3286,1312315236,2014-07-30,T-MONEY
11.3291,1238901414,2014-07-31,T-MONEY
11.3297,1274293172,2014-08-01,T-MONEY
11.3312,1315039617,2014-08-04,T-MONEY
11.3319,1302263207,2014-08-05,T-MONEY
11.3323,1309615459,2014-08-06,T-MONEY
11.3328,1309781145,2014-08-07,T-MONEY
11.3341,2100225477,2014-08-08,T-MONEY
11.336,1885107517,2014-08-13,T-MONEY
11.3365,1366355466,2014-08-14,T-MONEY
11.337,1320183478,2014-08-15,T-MONEY
11.3386,1320952673,2014-08-18,T-MONEY
11.3392,1314831543,2014-08-19,T-MONEY
11.3396,1286091803,2014-08-20,T-MONEY
11.3401,1282156967,2014-08-21,T-MONEY
11.3411,2724747209,2014-08-22,T-MONEY
11.3422,2366025077,2014-08-25,T-MONEY
11.3427,2236383016,2014-08-26,T-MONEY
11.3431,1762731004,2014-08-27,T-MONEY
11.3436,1699014619,2014-08-28,T-MONEY
11.3443,2458659061,2014-08-29,T-MONEY
11.3458,2369958291,2014-09-01,T-MONEY
11.3462,2180042277,2014-09-02,T-MONEY
11.3468,1802123210,2014-09-03,T-MONEY
11.3474,1776476914,2014-09-04,T-MONEY
11.348,1755579076,2014-09-05,T-MONEY
11.3496,1659832961,2014-09-08,T-MONEY
11.3501,1690644713,2014-09-09,T-MONEY
11.3506,1596055390,2014-09-10,T-MONEY
11.3514,3975183209,2014-09-11,T-MONEY
11.3518,3187296818,2014-09-12,T-MONEY
11.3533,2859696936,2014-09-15,T-MONEY
11.3539,2784370115,2014-09-16,T-MONEY
11.3544,2131383129,2014-09-17,T-MONEY
11.3548,2122370284,2014-09-18,T-MONEY
11.3553,1907848704,2014-09-19,T-MONEY
11.3569,1887922508,2014-09-22,T-MONEY
11.3574,1886409738,2014-09-23,T-MONEY
11.3579,1682484320,2014-09-24,T-MONEY
11.3582,1634030219,2014-09-25,T-MONEY
11.3586,1580343692,2014-09-26,T-MONEY
11.3596,1614676177,2014-09-29,T-MONEY
11.3603,1561337275,2014-09-30,T-MONEY
11.3608,4146777719,2014-10-01,T-MONEY
11.3614,3404033056,2014-10-02,T-MONEY
11.3619,3124207983,2014-10-03,T-MONEY
11.3635,3103384099,2014-10-06,T-MONEY
11.364,2958850433,2014-10-07,T-MONEY
11.3646,2015116735,2014-10-08,T-MONEY
11.3656,1867991102,2014-10-10,T-MONEY
11.3672,1898339816,2014-10-13,T-MONEY
11.3678,1865544362,2014-10-14,T-MONEY
11.3682,1830329757,2014-10-15,T-MONEY
11.3687,1792385153,2014-10-16,T-MONEY
11.3693,1777819403,2014-10-17,T-MONEY
11.3714,1675896293,2014-10-21,T-MONEY
11.372,1624280299,2014-10-22,T-MONEY
11.3731,1614504793,2014-10-24,T-MONEY
11.3741,1596547704,2014-10-27,T-MONEY
11.3753,1517131469,2014-10-29,T-MONEY
11.3758,1520269740,2014-10-30,T-MONEY
11.3763,1524727862,2014-10-31,T-MONEY
11.378,1529156443,2014-11-03,T-MONEY
11.3786,1501021685,2014-11-04,T-MONEY
11.3792,1483345930,2014-11-05,T-MONEY
11.3797,1465997558,2014-11-06,T-MONEY
11.3805,5057828774,2014-11-07,T-MONEY
11.3822,4040307136,2014-11-10,T-MONEY
11.3827,3517940865,2014-11-11,T-MONEY
11.3833,2448968368,2014-11-12,T-MONEY
11.3838,2186199631,2014-11-13,T-MONEY
11.3843,2109064432,2014-11-14,T-MONEY
11.3859,2067015347,2014-11-17,T-MONEY
11.3866,1967408362,2014-11-18,T-MONEY
11.3872,1864206200,2014-11-19,T-MONEY
11.3877,1827563563,2014-11-20,T-MONEY
11.3882,1805527434,2014-11-21,T-MONEY
11.3897,1799661148,2014-11-24,T-MONEY
11.3905,1681500186,2014-11-25,T-MONEY
11.3909,1800533052,2014-11-26,T-MONEY
11.3914,1752708073,2014-11-27,T-MONEY
11.392,1706016898,2014-11-28,T-MONEY
11.3937,1676011947,2014-12-01,T-MONEY
11.3944,1628813687,2014-12-02,T-MONEY
11.395,1612911465,2014-12-03,T-MONEY
11.3957,1616598194,2014-12-04,T-MONEY
11.3977,1606468008,2014-12-08,T-MONEY
11.3981,1600970023,2014-12-09,T-MONEY
11.3991,1591257872,2014-12-11,T-MONEY
11.3996,1708172210,2014-12-12,T-MONEY
11.4012,1705689456,2014-12-15,T-MONEY
11.4017,1507767896,2014-12-16,T-MONEY
11.4021,1487986340,2014-12-17,T-MONEY
11.4023,1611900301,2014-12-18,T-MONEY
11.4026,1520907677,2014-12-19,T-MONEY
11.4041,1504420659,2014-12-22,T-MONEY
11.4041,1492091509,2014-12-23,T-MONEY
11.4042,1469266379,2014-12-24,T-MONEY
11.4045,1413866650,2014-12-25,T-MONEY
11.4052,1412246210,2014-12-26,T-MONEY
11.407,1411479822,2014-12-29,T-MONEY
11.4077,1409376325,2014-12-30,T-MONEY
11.4111,1410430862,2015-01-05,T-MONEY
11.4125,1396718324,2015-01-06,T-MONEY
11.4132,1545217209,2015-01-07,T-MONEY
11.4138,1440236701,2015-01-08,T-MONEY
11.4143,1437901494,2015-01-09,T-MONEY
11.4158,1430002649,2015-01-12,T-MONEY
11.4166,1395614907,2015-01-13,T-MONEY
11.4171,1394866699,2015-01-14,T-MONEY
11.4177,1392243968,2015-01-15,T-MONEY
11.4182,1322303352,2015-01-16,T-MONEY
11.4195,1306079669,2015-01-19,T-MONEY
11.42,1294628231,2015-01-20,T-MONEY
11.4205,1300297450,2015-01-21,T-MONEY
11.4208,1297289279,2015-01-22,T-MONEY
11.4214,1328730228,2015-01-23,T-MONEY
11.4226,1319318966,2015-01-26,T-MONEY
11.4233,1327152432,2015-01-27,T-MONEY
11.4239,1336380595,2015-01-28,T-MONEY
11.4242,1343552867,2015-01-29,T-MONEY
11.4246,1342249800,2015-01-30,T-MONEY
11.426,1344324838,2015-02-02,T-MONEY
11.4265,1343537825,2015-02-03,T-MONEY
11.4268,1339218051,2015-02-04,T-MONEY
11.4274,1397883548,2015-02-05,T-MONEY
11.428,1385645761,2015-02-06,T-MONEY
11.4294,1366731712,2015-02-09,T-MONEY
11.43,1346147158,2015-02-10,T-MONEY
11.4303,1350710388,2015-02-11,T-MONEY
11.431,1348174418,2015-02-12,T-MONEY
11.4313,1338047357,2015-02-13,T-MONEY
11.4327,1392899255,2015-02-16,T-MONEY
11.4332,1382948199,2015-02-17,T-MONEY
11.4337,1379565417,2015-02-18,T-MONEY
11.4342,1379991110,2015-02-19,T-MONEY
11.4349,1390663469,2015-02-20,T-MONEY
11.4363,1386697289,2015-02-23,T-MONEY
11.437,1459945023,2015-02-24,T-MONEY
11.4376,1476178064,2015-02-25,T-MONEY
11.4381,1589570099,2015-02-26,T-MONEY
11.4387,1695312530,2015-02-27,T-MONEY
11.4406,1652172348,2015-03-02,T-MONEY
11.4411,1622693920,2015-03-03,T-MONEY
11.4415,1600220517,2015-03-05,T-MONEY
11.4422,2178712793,2015-03-06,T-MONEY
11.4439,3028728123,2015-03-09,T-MONEY
11.4443,2382656954,2015-03-10,T-MONEY
11.4468,2269818601,2015-03-11,T-MONEY
11.4488,2325035315,2015-03-12,T-MONEY
11.4493,2272473157,2015-03-13,T-MONEY
11.4506,2229596078,2015-03-16,T-MONEY
11.4511,2126136439,2015-03-17,T-MONEY
11.4514,2096044785,2015-03-18,T-MONEY
11.4519,2117262612,2015-03-19,T-MONEY
11.4524,1990208593,2015-03-20,T-MONEY
11.4536,1989788735,2015-03-23,T-MONEY
11.4542,1872369763,2015-03-24,T-MONEY
11.4546,1864074689,2015-03-25,T-MONEY
11.455,1862962781,2015-03-26,T-MONEY
11.4554,1869552658,2015-03-27,T-MONEY
11.4568,1845340462,2015-03-30,T-MONEY
11.4572,1828363324,2015-03-31,T-MONEY
11.4577,1816195878,2015-04-01,T-MONEY
11.4582,1805928614,2015-04-02,T-MONEY
11.459,3146532651,2015-04-03,T-MONEY
11.4609,2796209450,2015-04-07,T-MONEY
11.4614,2346105952,2015-04-08,T-MONEY
11.462,2349229311,2015-04-09,T-MONEY
11.4623,2048038902,2015-04-10,T-MONEY
11.4652,2015959239,2015-04-16,T-MONEY
11.4658,2005929214,2015-04-17,T-MONEY
11.4669,1963740493,2015-04-20,T-MONEY
11.4677,1870891052,2015-04-21,T-MONEY
11.4681,1859216036,2015-04-22,T-MONEY
11.4686,1911773676,2015-04-23,T-MONEY
11.469,1851250797,2015-04-24,T-MONEY
11.4697,1838224541,2015-04-27,T-MONEY
11.4702,1835631109,2015-04-28,T-MONEY
11.4743,1830628541,2015-04-29,T-MONEY
11.4759,1709614064,2015-04-30,T-MONEY
11.4782,1720896247,2015-05-06,T-MONEY
11.4785,1770949843,2015-05-07,T-MONEY
11.4788,1764190024,2015-05-08,T-MONEY
11.4799,1760373524,2015-05-11,T-MONEY
11.4805,1670394782,2015-05-12,T-MONEY
11.4808,1655069452,2015-05-13,T-MONEY
11.4812,1618390222,2015-05-14,T-MONEY
11.4815,1618071655,2015-05-15,T-MONEY
11.483,1597708608,2015-05-19,T-MONEY
11.4836,1590519330,2015-05-20,T-MONEY
11.4839,1586502329,2015-05-21,T-MONEY
11.4844,1580557167,2015-05-22,T-MONEY
11.4855,1567152015,2015-05-25,T-MONEY
11.4861,1561337977,2015-05-26,T-MONEY
11.4863,1565166580,2015-05-27,T-MONEY
11.4867,1628195164,2015-05-28,T-MONEY
11.4875,1685175507,2015-05-29,T-MONEY
11.4891,1663696229,2015-06-02,T-MONEY
11.4896,1824591321,2015-06-03,T-MONEY
11.4894,2152553831,2015-06-04,T-MONEY
11.4898,1864603460,2015-06-05,T-MONEY
11.491,1851612883,2015-06-08,T-MONEY
11.4913,1804195307,2015-06-09,T-MONEY
11.4916,1768521214,2015-06-10,T-MONEY
11.492,1765643119,2015-06-11,T-MONEY
11.4923,1727134506,2015-06-12,T-MONEY
11.4934,1632852939,2015-06-15,T-MONEY
11.494,1578501334,2015-06-16,T-MONEY
11.4942,1590919649,2015-06-17,T-MONEY
11.4948,1698161741,2015-06-18,T-MONEY
11.4949,1715824311,2015-06-19,T-MONEY
11.496,1700879567,2015-06-22,T-MONEY
11.4963,1656868032,2015-06-23,T-MONEY
11.4968,1628931693,2015-06-24,T-MONEY
11.497,1605644938,2015-06-25,T-MONEY
11.4972,1597151109,2015-06-26,T-MONEY
11.4982,1537036873,2015-06-29,T-MONEY
11.4984,1543578035,2015-06-30,T-MONEY
11.4991,1525052733,2015-07-02,T-MONEY
11.4996,1461757890,2015-07-03,T-MONEY
11.5006,1447472058,2015-07-06,T-MONEY
11.5013,1436546420,2015-07-07,T-MONEY
11.5017,1426210296,2015-07-08,T-MONEY
11.5019,1472379119,2015-07-09,T-MONEY
11.5035,1425815142,2015-07-13,T-MONEY
11.5045,1419913893,2015-07-14,T-MONEY
11.5051,1489859116,2015-07-15,T-MONEY
11.5052,1781454632,2015-07-16,T-MONEY
11.5056,1756528966,2015-07-17,T-MONEY
11.5064,1744399585,2015-07-20,T-MONEY
11.507,1495285201,2015-07-21,T-MONEY
11.5073,1493114845,2015-07-22,T-MONEY
11.5075,1471050020,2015-07-23,T-MONEY
11.508,1448203832,2015-07-24,T-MONEY
11.509,1447877509,2015-07-27,T-MONEY
11.5091,1469916892,2015-07-28,T-MONEY
11.5095,1402173207,2015-07-29,T-MONEY
11.5103,1382306265,2015-07-31,T-MONEY
11.5113,1439461809,2015-08-03,T-MONEY
11.5118,1438258326,2015-08-04,T-MONEY
11.5121,1429098299,2015-08-05,T-MONEY
11.5124,1427816080,2015-08-06,T-MONEY
11.5128,1426595954,2015-08-07,T-MONEY
11.5136,1425137785,2015-08-10,T-MONEY
11.5142,1421863445,2015-08-11,T-MONEY
11.5144,1417843760,2015-08-13,T-MONEY
11.5148,1408236266,2015-08-14,T-MONEY
11.5158,1407595972,2015-08-17,T-MONEY
11.5165,1338076045,2015-08-18,T-MONEY
11.5167,1340833121,2015-08-19,T-MONEY
11.517,1487822725,2015-08-20,T-MONEY
11.5173,1446298766,2015-08-21,T-MONEY
11.5183,1432078476,2015-08-24,T-MONEY
11.5181,1425785970,2015-08-25,T-MONEY
11.5183,1414371010,2015-08-26,T-MONEY
11.5186,1451994356,2015-08-27,T-MONEY
11.5191,1426577389,2015-08-28,T-MONEY
11.5202,1405252547,2015-08-31,T-MONEY
11.5206,1430346008,2015-09-01,T-MONEY
11.5209,1420522371,2015-09-02,T-MONEY
11.5211,1453759502,2015-09-03,T-MONEY
11.5215,1440949660,2015-09-04,T-MONEY
11.5225,1441156453,2015-09-07,T-MONEY
11.5227,1437329630,2015-09-08,T-MONEY
11.523,1414669930,2015-09-09,T-MONEY
11.5233,1354926229,2015-09-11,T-MONEY
11.5243,1359215991,2015-09-14,T-MONEY
11.5243,1310995882,2015-09-15,T-MONEY
11.5248,1316466154,2015-09-16,T-MONEY
11.5252,1388680577,2015-09-17,T-MONEY
11.5265,1364551326,2015-09-21,T-MONEY
11.5268,1348770742,2015-09-22,T-MONEY
11.5269,1320155086,2015-09-23,T-MONEY
11.5274,1311830593,2015-09-24,T-MONEY
11.5275,1317346111,2015-09-25,T-MONEY
11.5285,1313588452,2015-09-28,T-MONEY
11.5289,1290602934,2015-09-29,T-MONEY
11.5293,1288239615,2015-09-30,T-MONEY
11.5297,1372545359,2015-10-01,T-MONEY
11.5301,1298611488,2015-10-02,T-MONEY
11.5318,1295102248,2015-10-06,T-MONEY
11.5324,1261904984,2015-10-07,T-MONEY
11.5331,1308722416,2015-10-08,T-MONEY
11.5351,1325312139,2015-10-12,T-MONEY
11.5356,1335894155,2015-10-13,T-MONEY
11.5359,1322024556,2015-10-14,T-MONEY
11.5363,1321371533,2015-10-15,T-MONEY
11.5365,1262557491,2015-10-16,T-MONEY
11.5373,1263114120,2015-10-19,T-MONEY
11.5377,1257729348,2015-10-20,T-MONEY
11.5377,1227404153,2015-10-21,T-MONEY
11.538,1220671413,2015-10-22,T-MONEY
11.5391,1243908975,2015-10-26,T-MONEY
11.5396,1265752201,2015-10-27,T-MONEY
11.5399,1240703337,2015-10-28,T-MONEY
11.54,1273770725,2015-10-29,T-MONEY
11.5403,1262963384,2015-10-30,T-MONEY
11.5414,1312663191,2015-11-02,T-MONEY
11.5418,1311547459,2015-11-03,T-MONEY
11.5421,1310149507,2015-11-04,T-MONEY
11.5425,1310149507,2015-11-05,T-MONEY
11.5428,1350520594,2015-11-06,T-MONEY
11.5438,1347217120,2015-11-09,T-MONEY
11.5442,1326877661,2015-11-10,T-MONEY
11.5444,1294904158,2015-11-11,T-MONEY
11.5449,1292360041,2015-11-12,T-MONEY
11.5453,1291686046,2015-11-13,T-MONEY
11.5463,1278454225,2015-11-16,T-MONEY
11.5465,1277831540,2015-11-17,T-MONEY
11.547,1281686279,2015-11-18,T-MONEY
11.5472,1319705157,2015-11-19,T-MONEY
11.5474,1320415950,2015-11-20,T-MONEY
11.5484,1277235487,2015-11-23,T-MONEY
11.5491,1278184813,2015-11-24,T-MONEY
11.5488,1280962207,2015-11-25,T-MONEY
11.5492,1351299835,2015-11-26,T-MONEY
11.5496,1337919617,2015-11-27,T-MONEY
11.5508,1306990022,2015-11-30,T-MONEY
11.5512,1304459015,2015-12-01,T-MONEY
11.5516,1305798919,2015-12-02,T-MONEY
11.552,1327864366,2015-12-03,T-MONEY
11.5522,1317770392,2015-12-04,T-MONEY
11.5537,1307486195,2015-12-08,T-MONEY
11.5541,1301047304,2015-12-09,T-MONEY
11.5547,1334094551,2015-12-11,T-MONEY
11.5558,1320053809,2015-12-14,T-MONEY
11.5561,1330068931,2015-12-15,T-MONEY
11.5565,1317342515,2015-12-16,T-MONEY
11.5568,1318198330,2015-12-17,T-MONEY
11.5572,1228490423,2015-12-18,T-MONEY
11.5583,1234555043,2015-12-21,T-MONEY
11.5587,1222971530,2015-12-22,T-MONEY
11.5592,1234929459,2015-12-23,T-MONEY
11.5595,1239194487,2015-12-24,T-MONEY
11.5597,1244244668,2015-12-25,T-MONEY
11.561,1250039131,2015-12-28,T-MONEY
11.5617,1248430680,2015-12-29,T-MONEY
11.5625,1257158504,2015-12-30,T-MONEY
11.5646,1105767675,2016-01-04,T-MONEY
11.5658,1100861065,2016-01-06,T-MONEY
11.566,1091025472,2016-01-07,T-MONEY
11.5664,1091186642,2016-01-08,T-MONEY
11.5677,1095543474,2016-01-11,T-MONEY
11.5678,1093713246,2016-01-12,T-MONEY
11.5682,1092750925,2016-01-13,T-MONEY
11.5689,1093695179,2016-01-14,T-MONEY
11.569,1090619030,2016-01-15,T-MONEY
11.5703,1098087520,2016-01-18,T-MONEY
11.5706,1083018429,2016-01-19,T-MONEY
11.5708,1081439261,2016-01-20,T-MONEY
11.571,1081279966,2016-01-21,T-MONEY
11.5712,1081048672,2016-01-22,T-MONEY
11.5723,1090317422,2016-01-25,T-MONEY
11.5725,1095291416,2016-01-26,T-MONEY
11.5724,1085515635,2016-01-27,T-MONEY
11.5729,1140816436,2016-01-28,T-MONEY
11.5732,1099526018,2016-01-29,T-MONEY
11.5741,1095648369,2016-02-01,T-MONEY
11.5744,1109686426,2016-02-02,T-MONEY
11.5747,1097752319,2016-02-03,T-MONEY
11.5752,1077229350,2016-02-04,T-MONEY
11.5755,1075127332,2016-02-05,T-MONEY
11.5766,1070383545,2016-02-08,T-MONEY
11.577,1074442306,2016-02-09,T-MONEY
11.5774,1074571533,2016-02-10,T-MONEY
11.5781,1074973897,2016-02-11,T-MONEY
11.5784,1075030202,2016-02-12,T-MONEY
11.5792,1071504714,2016-02-15,T-MONEY
11.5794,1070615751,2016-02-16,T-MONEY
11.5799,1070854048,2016-02-17,T-MONEY
11.58,1070161925,2016-02-18,T-MONEY
11.5803,1069323202,2016-02-19,T-MONEY
11.5816,1063468418,2016-02-23,T-MONEY
11.5817,1147864330,2016-02-24,T-MONEY
11.5821,1134507023,2016-02-25,T-MONEY
11.5825,1130999429,2016-02-26,T-MONEY
11.584,1122598044,2016-03-01,T-MONEY
11.5844,1106280316,2016-03-02,T-MONEY
11.5848,1065711043,2016-03-03,T-MONEY
11.5852,1064250506,2016-03-04,T-MONEY
11.5862,1066284199,2016-03-07,T-MONEY
11.5866,1090803465,2016-03-08,T-MONEY
11.587,1093088871,2016-03-09,T-MONEY
11.5872,1096540122,2016-03-10,T-MONEY
11.5876,1075718549,2016-03-11,T-MONEY
11.5892,1064887982,2016-03-15,T-MONEY
11.5894,1067761292,2016-03-16,T-MONEY
11.5901,1120266423,2016-03-17,T-MONEY
11.5906,1082639776,2016-03-18,T-MONEY
11.5919,1077444863,2016-03-21,T-MONEY
11.5923,1026796188,2016-03-22,T-MONEY
11.5924,1024724436,2016-03-23,T-MONEY
11.5924,1024889500,2016-03-24,T-MONEY
11.5924,1024769679,2016-03-25,T-MONEY
11.5933,1024855646,2016-03-28,T-MONEY
11.5932,1018214354,2016-03-29,T-MONEY
11.5935,1016728185,2016-03-30,T-MONEY
11.594,1026537480,2016-03-31,T-MONEY
11.5946,1019247977,2016-04-01,T-MONEY
11.5958,1018953188,2016-04-04,T-MONEY
11.5963,1033326071,2016-04-05,T-MONEY
11.597,1032893293,2016-04-07,T-MONEY
11.5971,1031306753,2016-04-08,T-MONEY
11.598,1536735015,2016-04-11,T-MONEY
11.5983,1534589902,2016-04-12,T-MONEY
11.6002,1544388565,2016-04-18,T-MONEY
11.6007,1605223987,2016-04-19,T-MONEY
11.6012,1594632361,2016-04-20,T-MONEY
11.6012,1587405930,2016-04-21,T-MONEY
11.6016,1589793236,2016-04-22,T-MONEY
11.6023,1584566273,2016-04-25,T-MONEY
11.6026,1536540660,2016-04-26,T-MONEY
11.6027,1538661995,2016-04-27,T-MONEY
11.603,1611646897,2016-04-28,T-MONEY
11.6046,1576948014,2016-05-03,T-MONEY
11.605,1569788903,2016-05-04,T-MONEY
11.6066,1524077765,2016-05-09,T-MONEY
11.6069,1514939511,2016-05-10,T-MONEY
11.6073,1534703094,2016-05-11,T-MONEY
11.6076,1526059827,2016-05-12,T-MONEY
11.6078,1320411881,2016-05-13,T-MONEY
11.6088,1319440243,2016-05-16,T-MONEY
11.6086,1006504726,2016-05-17,T-MONEY
11.6087,1021670292,2016-05-18,T-MONEY
11.6088,1003603756,2016-05-19,T-MONEY
11.6101,972713135,2016-05-23,T-MONEY
11.61,986769023,2016-05-24,T-MONEY
11.6101,955064072,2016-05-25,T-MONEY
11.6104,971275341,2016-05-26,T-MONEY
11.6106,975160370,2016-05-27,T-MONEY
11.6117,970290287,2016-05-30,T-MONEY
11.612,950158546,2016-05-31,T-MONEY
11.6123,936963227,2016-06-01,T-MONEY
11.6128,943455737,2016-06-02,T-MONEY
11.6133,939076254,2016-06-03,T-MONEY
11.6147,938635463,2016-06-06,T-MONEY
11.6155,948747968,2016-06-07,T-MONEY
11.6165,950434346,2016-06-08,T-MONEY
11.6174,931259352,2016-06-09,T-MONEY
11.6175,929252386,2016-06-10,T-MONEY
11.6185,924198348,2016-06-13,T-MONEY
11.6193,900869282,2016-06-14,T-MONEY
11.6195,899380561,2016-06-15,T-MONEY
11.6204,908748161,2016-06-16,T-MONEY
11.6205,907560214,2016-06-17,T-MONEY
11.6211,898940420,2016-06-20,T-MONEY
11.6219,897574935,2016-06-21,T-MONEY
11.6221,897357489,2016-06-22,T-MONEY
11.6221,896549930,2016-06-23,T-MONEY
11.6221,898267981,2016-06-24,T-MONEY
11.6228,896967859,2016-06-27,T-MONEY
11.6233,1045543060,2016-06-28,T-MONEY
11.6237,950526457,2016-06-29,T-MONEY
11.624,938557332,2016-06-30,T-MONEY
11.6257,941052218,2016-07-04,T-MONEY
11.6263,935125484,2016-07-05,T-MONEY
11.6267,932149431,2016-07-06,T-MONEY
11.6271,918651010,2016-07-07,T-MONEY
11.6273,943732851,2016-07-08,T-MONEY
11.6283,925474450,2016-07-11,T-MONEY
11.6288,922632197,2016-07-12,T-MONEY
11.6291,928893077,2016-07-13,T-MONEY
11.6294,940536786,2016-07-14,T-MONEY
11.6293,940297286,2016-07-15,T-MONEY
11.6307,947006224,2016-07-20,T-MONEY
