value,amount,updated,fund_code
7.899,2322332570,2012-02-10,TDEX
7.9375,2333646977,2012-02-13,TDEX
7.8576,2310158944,2012-02-14,TDEX
8.0154,2356542018,2012-02-15,TDEX
7.9678,2342542281,2012-02-16,TDEX
8.0452,2365298722,2012-02-17,TDEX
8.0985,2380962633,2012-02-20,TDEX
8.1327,2391023728,2012-02-21,TDEX
8.1116,2384836550,2012-02-22,TDEX
8.1822,2356475763,2012-02-24,TDEX
8.0966,2364216201,2012-02-27,TDEX
8.182,2389161256,2012-02-28,TDEX
8.3312,2432723324,2012-03-01,TDEX
8.3232,2430387466,2012-03-02,TDEX
8.2799,2417746766,2012-03-05,TDEX
8.2406,2406261927,2012-03-06,TDEX
8.3646,2442473152,2012-03-08,TDEX
8.2828,2418583173,2012-03-09,TDEX
8.2111,2397651686,2012-03-12,TDEX
8.2355,2404778706,2012-03-13,TDEX
8.3172,2428637752,2012-03-14,TDEX
8.3696,2443934127,2012-03-15,TDEX
8.521,2488145303,2012-03-16,TDEX
8.5153,2435386924,2012-03-19,TDEX
8.5735,2452028870,2012-03-20,TDEX
8.6579,2476177801,2012-03-21,TDEX
8.5289,2422209460,2012-03-22,TDEX
8.5549,2429605378,2012-03-23,TDEX
8.5064,2415840791,2012-03-26,TDEX
8.6619,2459988189,2012-03-27,TDEX
8.634,2452071297,2012-03-28,TDEX
8.6318,2451432416,2012-03-29,TDEX
8.5675,2433179077,2012-03-30,TDEX
8.5926,2440310573,2012-04-02,TDEX
8.6902,2468026740,2012-04-03,TDEX
8.5994,2442238319,2012-04-04,TDEX
8.4833,2409282248,2012-04-05,TDEX
8.3675,2376373368,2012-04-10,TDEX
8.2791,2351264983,2012-04-11,TDEX
8.389,2365699557,2012-04-12,TDEX
8.3145,2344710586,2012-04-17,TDEX
8.3751,2361791003,2012-04-18,TDEX
8.5288,2405128839,2012-04-19,TDEX
8.5925,2423085654,2012-04-20,TDEX
8.5441,2409438386,2012-04-23,TDEX
8.6202,2430895579,2012-04-24,TDEX
8.62,2430839590,2012-04-25,TDEX
8.6799,2447736728,2012-04-26,TDEX
8.6974,2452675243,2012-04-27,TDEX
8.8372,2492103490,2012-04-30,TDEX
8.9237,2516485798,2012-05-02,TDEX
8.8373,2492130214,2012-05-04,TDEX
8.8649,2499915962,2012-05-08,TDEX
8.6755,2446502201,2012-05-09,TDEX
8.5509,2360072506,2012-05-10,TDEX
8.5625,2380380792,2012-05-11,TDEX
8.3787,2329295950,2012-05-14,TDEX
8.5309,2371595388,2012-05-15,TDEX
8.4305,2343696604,2012-05-16,TDEX
8.4458,2347950546,2012-05-17,TDEX
8.2936,2305627101,2012-05-18,TDEX
8.1336,2261142681,2012-05-21,TDEX
8.0863,2247995209,2012-05-22,TDEX
7.9267,2203629893,2012-05-23,TDEX
8.0635,2241668694,2012-05-24,TDEX
8.0931,2249903021,2012-05-25,TDEX
8.1417,2263406028,2012-05-28,TDEX
8.2457,2292316097,2012-05-29,TDEX
8.1196,2257267640,2012-05-30,TDEX
8.1387,2262567456,2012-05-31,TDEX
7.9475,2209408172,2012-06-01,TDEX
7.8395,2163728072,2012-06-05,TDEX
7.979,2202216321,2012-06-06,TDEX
7.9939,2206337986,2012-06-07,TDEX
8.0589,2224282578,2012-06-08,TDEX
8.3026,2291541255,2012-06-11,TDEX
8.3297,2299007737,2012-06-12,TDEX
8.2882,2287543649,2012-06-13,TDEX
8.2402,2274306423,2012-06-14,TDEX
8.3514,2305001225,2012-06-15,TDEX
8.3233,2297239978,2012-06-18,TDEX
8.394,2316769823,2012-06-19,TDEX
8.3922,2416960212,2012-06-20,TDEX
8.2733,2283444691,2012-06-21,TDEX
8.2252,2319533072,2012-06-22,TDEX
8.1809,2307027107,2012-06-25,TDEX
8.2106,2315406254,2012-06-26,TDEX
8.1234,2485784606,2012-06-27,TDEX
8.1659,2498766599,2012-06-28,TDEX
8.1696,2499925014,2012-06-29,TDEX
8.2989,2539490951,2012-07-02,TDEX
8.3687,2560843727,2012-07-03,TDEX
8.3293,2548781093,2012-07-04,TDEX
8.3847,2414817154,2012-07-05,TDEX
8.3609,2424682146,2012-07-06,TDEX
8.2539,2393652503,2012-07-09,TDEX
8.3973,2435222618,2012-07-10,TDEX
8.426,2443551551,2012-07-11,TDEX
8.3075,2608572330,2012-07-12,TDEX
8.5336,3106245108,2012-07-17,TDEX
8.4887,3123845144,2012-07-18,TDEX
8.4303,3102378892,2012-07-19,TDEX
8.3923,3088383808,2012-07-20,TDEX
8.2063,3019951334,2012-07-23,TDEX
8.2162,3023595190,2012-07-24,TDEX
8.2211,3025385073,2012-07-25,TDEX
8.1088,3227338773,2012-07-26,TDEX
8.1444,3176350103,2012-07-27,TDEX
8.2649,3256382451,2012-07-30,TDEX
8.3252,3496617611,2012-08-01,TDEX
8.2882,3481054081,2012-08-03,TDEX
8.3747,3517406524,2012-08-06,TDEX
8.3712,3532673883,2012-08-07,TDEX
8.4008,3545141638,2012-08-08,TDEX
8.435,3559592930,2012-08-09,TDEX
8.4581,3586244515,2012-08-10,TDEX
8.5342,3618519960,2012-08-14,TDEX
8.5315,3617382350,2012-08-15,TDEX
8.4954,3602082375,2012-08-16,TDEX
8.4808,3595888144,2012-08-17,TDEX
8.5152,3610475096,2012-08-20,TDEX
8.5468,3623866674,2012-08-21,TDEX
8.5582,3628695093,2012-08-22,TDEX
8.5902,3642264256,2012-08-23,TDEX
8.578,3619926221,2012-08-24,TDEX
8.5479,3504677795,2012-08-27,TDEX
8.5407,3501723357,2012-08-28,TDEX
8.4391,3460055214,2012-08-29,TDEX
8.3952,3442068232,2012-08-30,TDEX
8.4941,3482586793,2012-08-31,TDEX
8.5553,3507711719,2012-09-03,TDEX
8.5586,3509034371,2012-09-04,TDEX
8.545,3503473148,2012-09-05,TDEX
8.6185,3533611804,2012-09-06,TDEX
8.6376,3541415273,2012-09-07,TDEX
8.6685,3554110682,2012-09-10,TDEX
8.6478,3511008590,2012-09-11,TDEX
8.7409,3548803971,2012-09-12,TDEX
8.7228,3541478896,2012-09-13,TDEX
8.8687,3813557099,2012-09-14,TDEX
8.8882,4284137137,2012-09-17,TDEX
8.8267,4713478774,2012-09-18,TDEX
8.9205,4941980951,2012-09-19,TDEX
8.893,5015691442,2012-09-20,TDEX
8.9083,5166855609,2012-09-21,TDEX
8.8847,5153172701,2012-09-24,TDEX
8.8983,5161027249,2012-09-25,TDEX
8.808,5813305471,2012-09-26,TDEX
8.8845,5899350054,2012-09-27,TDEX
8.9817,5963854319,2012-09-28,TDEX
8.9585,6145562060,2012-10-01,TDEX
8.9911,6167902489,2012-10-02,TDEX
8.9908,6167710697,2012-10-03,TDEX
8.9858,6164265171,2012-10-04,TDEX
9.0137,6075289106,2012-10-05,TDEX
8.9469,5922858985,2012-10-08,TDEX
8.861,5866023042,2012-10-09,TDEX
8.8382,5850914975,2012-10-10,TDEX
8.8887,5884347032,2012-10-11,TDEX
8.9096,5595266254,2012-10-12,TDEX
8.8605,5564444621,2012-10-15,TDEX
8.8337,5547560510,2012-10-16,TDEX
8.932,5573580613,2012-10-17,TDEX
9.0079,5620981692,2012-10-18,TDEX
8.9832,5605544046,2012-10-19,TDEX
8.9948,5612773459,2012-10-22,TDEX
8.872,5695858804,2012-10-24,TDEX
8.8915,5761739394,2012-10-25,TDEX
8.7856,5693091287,2012-10-26,TDEX
8.7729,5737526069,2012-10-29,TDEX
8.8822,5808961256,2012-10-30,TDEX
8.8962,6049480089,2012-11-01,TDEX
8.9553,6089604795,2012-11-02,TDEX
8.9538,6088608397,2012-11-05,TDEX
8.9063,6056335148,2012-11-06,TDEX
8.8891,6044585434,2012-11-07,TDEX
8.8404,6011503383,2012-11-08,TDEX
8.8491,6017450277,2012-11-09,TDEX
8.8797,6038247312,2012-11-12,TDEX
8.8309,5952062055,2012-11-13,TDEX
8.7608,5869792285,2012-11-14,TDEX
8.7443,5858679893,2012-11-15,TDEX
8.7864,5886906437,2012-11-16,TDEX
8.809,5902051694,2012-11-19,TDEX
8.7571,5867271222,2012-11-20,TDEX
8.7885,5888350090,2012-11-22,TDEX
8.8126,5904448889,2012-11-23,TDEX
8.864,5938933429,2012-11-26,TDEX
8.9221,5977824134,2012-11-28,TDEX
8.9892,6022795737,2012-11-29,TDEX
9.1134,6106015016,2012-11-30,TDEX
9.1696,6143661231,2012-12-03,TDEX
9.1421,6125239890,2012-12-04,TDEX
9.215,6395250192,2012-12-06,TDEX
9.1778,6259314063,2012-12-07,TDEX
9.2344,6297921182,2012-12-11,TDEX
9.3404,6370196946,2012-12-12,TDEX
9.3276,6361461315,2012-12-13,TDEX
9.3529,6378690567,2012-12-14,TDEX
9.351,6003398180,2012-12-17,TDEX
9.3929,5842392043,2012-12-18,TDEX
9.5122,5897605643,2012-12-19,TDEX
9.4998,5756921489,2012-12-20,TDEX
9.4678,5737522795,2012-12-21,TDEX
9.4815,5745807051,2012-12-24,TDEX
9.4983,5737020454,2012-12-25,TDEX
9.5173,5462939163,2012-12-26,TDEX
9.6376,5339250050,2012-12-27,TDEX
9.5764,5305359389,2012-12-28,TDEX
9.6644,5566740057,2013-01-02,TDEX
9.6507,5558808492,2013-01-03,TDEX
9.7036,5492280059,2013-01-04,TDEX
9.6808,4646827537,2013-01-07,TDEX
9.6846,4280602130,2013-01-08,TDEX
9.7119,3651704873,2013-01-09,TDEX
9.5916,3146051566,2013-01-10,TDEX
9.6203,3059267034,2013-01-11,TDEX
9.6902,2829542477,2013-01-14,TDEX
9.6569,2781209382,2013-01-15,TDEX
9.588,2722993450,2013-01-16,TDEX
9.6187,2731733565,2013-01-17,TDEX
9.7138,2758744343,2013-01-18,TDEX
9.7484,2768572015,2013-01-21,TDEX
9.7202,2760557721,2013-01-22,TDEX
9.7695,2774563275,2013-01-23,TDEX
9.8168,2787975344,2013-01-24,TDEX
9.8926,2809524780,2013-01-25,TDEX
9.9606,2828833403,2013-01-28,TDEX
10.0136,2843882066,2013-01-29,TDEX
10.114,2831940158,2013-01-30,TDEX
9.996,2758898010,2013-01-31,TDEX
10.0313,2728516235,2013-02-01,TDEX
10.0726,2739761063,2013-02-04,TDEX
10.0584,2735886745,2013-02-05,TDEX
9.9795,2774310056,2013-02-07,TDEX
9.9405,2862868586,2013-02-08,TDEX
9.8464,2934235184,2013-02-11,TDEX
9.8337,2989452662,2013-02-12,TDEX
10.0334,3050177241,2013-02-13,TDEX
10.1148,2791696140,2013-02-14,TDEX
10.0526,2754437070,2013-02-15,TDEX
10.0404,2670754909,2013-02-18,TDEX
10.1038,2687624155,2013-02-19,TDEX
10.1998,2713158789,2013-02-20,TDEX
10.0661,2677599521,2013-02-21,TDEX
10.1345,2695798934,2013-02-22,TDEX
10.0431,2671463373,2013-02-26,TDEX
9.9475,2626160327,2013-02-27,TDEX
10.1391,2757846609,2013-02-28,TDEX
10.144,2678014997,2013-03-01,TDEX
10.1562,2681253333,2013-03-04,TDEX
10.2025,2652655195,2013-03-05,TDEX
10.2758,2568953246,2013-03-06,TDEX
10.2597,2564946881,2013-03-07,TDEX
10.2874,2571860727,2013-03-08,TDEX
10.3537,2691970519,2013-03-11,TDEX
10.3581,2796688833,2013-03-12,TDEX
10.3649,2611968115,2013-03-13,TDEX
10.4143,2624422610,2013-03-14,TDEX
10.4839,2641957467,2013-03-15,TDEX
10.4461,2632427289,2013-03-18,TDEX
10.3336,2707403552,2013-03-19,TDEX
10.2014,2672771496,2013-03-20,TDEX
10.1233,2692811862,2013-03-21,TDEX
9.8219,2612629284,2013-03-22,TDEX
10.0696,2698667173,2013-03-25,TDEX
10.2044,2734800110,2013-03-26,TDEX
10.3012,2760728534,2013-03-27,TDEX
10.1927,2731667404,2013-03-28,TDEX
10.29,2757743233,2013-03-29,TDEX
10.2287,2720846484,2013-04-01,TDEX
10.2812,2734799764,2013-04-02,TDEX
10.1188,2691599838,2013-04-03,TDEX
10.1778,2809092776,2013-04-04,TDEX
9.9049,2634722412,2013-04-05,TDEX
9.797,2606023085,2013-04-09,TDEX
9.9312,2641710753,2013-04-10,TDEX
10.1033,2687476558,2013-04-11,TDEX
10.1619,2703087879,2013-04-12,TDEX
10.1335,2695513240,2013-04-17,TDEX
10.1872,2709797438,2013-04-18,TDEX
10.2906,2737301543,2013-04-19,TDEX
10.3823,2761692489,2013-04-22,TDEX
10.3151,2743818813,2013-04-23,TDEX
10.3485,2752712541,2013-04-24,TDEX
10.4913,2790708184,2013-04-25,TDEX
10.5581,2808472196,2013-04-29,TDEX
10.6537,2833887134,2013-04-30,TDEX
10.617,2824130103,2013-05-02,TDEX
10.5497,2806242287,2013-05-03,TDEX
10.7328,2854934313,2013-05-07,TDEX
10.828,2880252629,2013-05-08,TDEX
10.8758,2892962382,2013-05-09,TDEX
10.8799,2872293799,2013-05-10,TDEX
10.8359,2860684231,2013-05-13,TDEX
10.8618,2867514580,2013-05-14,TDEX
10.9285,2885139506,2013-05-15,TDEX
10.8477,2863815857,2013-05-16,TDEX
10.914,2881306473,2013-05-17,TDEX
11.0372,2913840273,2013-05-20,TDEX
11.0266,2911041788,2013-05-21,TDEX
10.9332,2886366923,2013-05-22,TDEX
10.7644,2841816344,2013-05-23,TDEX
10.6561,2813228580,2013-05-27,TDEX
10.8424,2862418395,2013-05-28,TDEX
10.7056,2826302523,2013-05-29,TDEX
10.5659,2789409053,2013-05-30,TDEX
10.4143,2749388951,2013-05-31,TDEX
10.281,2693622334,2013-06-03,TDEX
10.4144,2728590986,2013-06-04,TDEX
10.1858,2689071238,2013-06-05,TDEX
10.0244,2686553584,2013-06-06,TDEX
10.2042,2734731494,2013-06-07,TDEX
10.2706,2752530635,2013-06-10,TDEX
9.7659,2636796498,2013-06-11,TDEX
9.6483,2605041728,2013-06-12,TDEX
9.9244,2679602403,2013-06-14,TDEX
9.646,2604425607,2013-06-18,TDEX
9.7429,2630591025,2013-06-19,TDEX
9.52,2570415173,2013-06-20,TDEX
9.5511,2578811766,2013-06-21,TDEX
9.3139,2514771501,2013-06-24,TDEX
9.4881,2504878274,2013-06-25,TDEX
9.7597,2576574610,2013-06-26,TDEX
9.926,2620479195,2013-06-27,TDEX
9.965,2630780474,2013-06-28,TDEX
10.0513,2653552374,2013-07-02,TDEX
9.9086,2556441127,2013-07-03,TDEX
9.8348,2537400503,2013-07-04,TDEX
9.9187,2559026262,2013-07-05,TDEX
9.6788,2497142985,2013-07-08,TDEX
9.6507,2489889145,2013-07-09,TDEX
9.6286,2484180103,2013-07-10,TDEX
10.0312,2588072041,2013-07-11,TDEX
10.0514,2553076998,2013-07-12,TDEX
10.0334,2548486571,2013-07-15,TDEX
9.9986,2539646763,2013-07-16,TDEX
10.043,2550938909,2013-07-17,TDEX
10.2223,2637368845,2013-07-18,TDEX
10.1681,2623373331,2013-07-19,TDEX
10.3814,2678410726,2013-07-23,TDEX
10.2896,2654738077,2013-07-24,TDEX
9.9907,2577613599,2013-07-25,TDEX
10.1451,2617440141,2013-07-26,TDEX
9.9788,2574552588,2013-07-29,TDEX
9.8407,2538906076,2013-07-30,TDEX
9.7841,2524308231,2013-07-31,TDEX
9.8952,2552977498,2013-08-01,TDEX
9.7935,2428787375,2013-08-02,TDEX
9.8243,2436436782,2013-08-05,TDEX
9.8671,2447052796,2013-08-06,TDEX
9.856,2444303926,2013-08-07,TDEX
9.9706,2472732337,2013-08-08,TDEX
9.8356,2439246629,2013-08-09,TDEX
10.0342,2488496894,2013-08-13,TDEX
10.0665,2496506845,2013-08-14,TDEX
10.0055,2481362861,2013-08-15,TDEX
9.9696,2472462308,2013-08-16,TDEX
9.6409,2390956938,2013-08-19,TDEX
9.4875,2352917944,2013-08-20,TDEX
9.3888,2328429889,2013-08-22,TDEX
9.2839,2320982457,2013-08-23,TDEX
9.0433,2260829128,2013-08-27,TDEX
9.0677,2266943033,2013-08-29,TDEX
9.045,2261267608,2013-08-30,TDEX
9.2428,2310703663,2013-09-02,TDEX
9.1962,2299064864,2013-09-03,TDEX
9.1105,2277626208,2013-09-04,TDEX
9.1915,2297874945,2013-09-05,TDEX
9.3559,2320276697,2013-09-06,TDEX
9.7307,2393755120,2013-09-09,TDEX
9.7956,2409721297,2013-09-10,TDEX
9.9174,2439699367,2013-09-11,TDEX
9.7838,2426402591,2013-09-12,TDEX
9.7892,2427739418,2013-09-13,TDEX
10.1014,2505158910,2013-09-16,TDEX
10.0921,2502853325,2013-09-17,TDEX
10.044,2490911806,2013-09-18,TDEX
10.4024,2621416457,2013-09-19,TDEX
10.3867,2617463354,2013-09-20,TDEX
10.0531,2533389007,2013-09-23,TDEX
9.9121,2497870916,2013-09-24,TDEX
10.0515,2532992967,2013-09-25,TDEX
9.9552,2508715197,2013-09-26,TDEX
9.9005,2455323144,2013-09-27,TDEX
9.6353,2389571193,2013-09-30,TDEX
9.8162,2434433809,2013-10-02,TDEX
9.9659,2471546385,2013-10-03,TDEX
9.9513,2467921614,2013-10-04,TDEX
9.8511,2443088705,2013-10-07,TDEX
10.0044,2481097711,2013-10-08,TDEX
10.0088,2482192293,2013-10-09,TDEX
10.1346,2513395002,2013-10-10,TDEX
10.1757,2523576564,2013-10-11,TDEX
10.1855,2526019979,2013-10-14,TDEX
10.2763,2548525502,2013-10-15,TDEX
10.2049,2530825843,2013-10-16,TDEX
10.2369,2538770181,2013-10-17,TDEX
10.3517,2567220950,2013-10-18,TDEX
10.0981,2504343116,2013-10-21,TDEX
10.1582,2519240842,2013-10-22,TDEX
10.2237,2535476641,2013-10-24,TDEX
10.1319,2512734707,2013-10-25,TDEX
10.0978,2504274774,2013-10-28,TDEX
10.1391,2514505476,2013-10-29,TDEX
9.9833,2475880829,2013-10-30,TDEX
10.0835,2500719777,2013-10-31,TDEX
9.9884,2477142638,2013-11-01,TDEX
9.7209,2410793808,2013-11-04,TDEX
9.8907,2452912880,2013-11-05,TDEX
10.0411,2490198031,2013-11-06,TDEX
9.9749,2473790553,2013-11-07,TDEX
9.8274,2456854991,2013-11-08,TDEX
9.8454,2461366463,2013-11-11,TDEX
9.8811,2470278425,2013-11-12,TDEX
9.7955,2448876055,2013-11-13,TDEX
9.8842,2471059519,2013-11-14,TDEX
9.9327,2483190819,2013-11-15,TDEX
9.9698,2492461995,2013-11-18,TDEX
9.8875,2471883536,2013-11-19,TDEX
9.8328,2458209459,2013-11-20,TDEX
9.6273,2406828773,2013-11-21,TDEX
9.4533,2401144399,2013-11-25,TDEX
9.4964,2412085175,2013-11-26,TDEX
9.5972,2437712892,2013-11-27,TDEX
9.4934,2411325457,2013-11-28,TDEX
9.609,2440698587,2013-12-02,TDEX
9.6806,2458877837,2013-12-03,TDEX
9.509,2415295545,2013-12-06,TDEX
9.5629,2428995937,2013-12-09,TDEX
9.5774,2432681352,2013-12-11,TDEX
9.4683,2404960256,2013-12-12,TDEX
9.3456,2373788122,2013-12-13,TDEX
9.2597,2351984128,2013-12-16,TDEX
9.3344,2370950496,2013-12-17,TDEX
9.4403,2397853550,2013-12-18,TDEX
9.4179,2392165519,2013-12-19,TDEX
9.3911,2385348273,2013-12-20,TDEX
9.2663,2353642002,2013-12-23,TDEX
9.2737,2355526512,2013-12-24,TDEX
9.3172,2366578708,2013-12-25,TDEX
9.1332,2319852809,2013-12-26,TDEX
9.0507,2298889210,2013-12-27,TDEX
8.5524,2172325458,2014-01-02,TDEX
8.5184,2163680774,2014-01-03,TDEX
8.5958,2183347923,2014-01-06,TDEX
8.8335,2243719982,2014-01-07,TDEX
8.811,2202756015,2014-01-08,TDEX
8.8174,2204362024,2014-01-09,TDEX
8.8002,2200051728,2014-01-10,TDEX
9.0228,2255710752,2014-01-13,TDEX
9.0947,2273675026,2014-01-14,TDEX
8.9261,2231538679,2014-01-15,TDEX
9.095,2273749037,2014-01-16,TDEX
9.0544,2263618256,2014-01-17,TDEX
9.0057,2251427319,2014-01-20,TDEX
9.0231,2255780295,2014-01-21,TDEX
8.6864,2171608820,2014-01-22,TDEX
8.8314,2207859700,2014-01-23,TDEX
8.878,2219505236,2014-01-24,TDEX
8.6776,2169423235,2014-01-27,TDEX
8.5462,2136561680,2014-01-28,TDEX
8.53,2132518488,2014-01-29,TDEX
8.47,2117521993,2014-01-30,TDEX
8.5573,2139338929,2014-01-31,TDEX
8.688,2172008481,2014-02-03,TDEX
8.5456,2136418641,2014-02-04,TDEX
8.5636,2140906600,2014-02-05,TDEX
8.6748,2168701462,2014-02-06,TDEX
8.6894,2172365981,2014-02-07,TDEX
8.6419,2160478295,2014-02-10,TDEX
8.8271,2840387673,2014-02-12,TDEX
8.8013,2200336787,2014-02-13,TDEX
8.9597,2239947293,2014-02-17,TDEX
8.9092,2227316292,2014-02-18,TDEX
8.8674,2216864392,2014-02-19,TDEX
8.7341,2183546829,2014-02-20,TDEX
8.7335,2183392769,2014-02-21,TDEX
8.7189,2179740104,2014-02-24,TDEX
8.7341,2375692522,2014-02-25,TDEX
8.7412,2377611749,2014-02-26,TDEX
8.8452,2405898694,2014-02-27,TDEX
8.903,2421622705,2014-02-28,TDEX
9.0168,2452573418,2014-03-03,TDEX
9.0572,2463582145,2014-03-04,TDEX
9.093,2473320343,2014-03-05,TDEX
9.102,2475763449,2014-03-06,TDEX
9.1112,2423598972,2014-03-07,TDEX
9.0648,2411243679,2014-03-10,TDEX
9.1809,2442123641,2014-03-11,TDEX
9.1192,2425722725,2014-03-12,TDEX
9.2288,2454874329,2014-03-13,TDEX
9.221,2379023103,2014-03-14,TDEX
9.2563,2369630902,2014-03-17,TDEX
9.2286,2362541546,2014-03-18,TDEX
9.1693,2347340281,2014-03-19,TDEX
9.144,2340876508,2014-03-20,TDEX
9.1352,2338635072,2014-03-21,TDEX
9.0664,2321014419,2014-03-24,TDEX
9.1188,2334414508,2014-03-25,TDEX
9.1591,2344744049,2014-03-26,TDEX
9.1358,2338767202,2014-03-27,TDEX
9.2589,2370291500,2014-03-28,TDEX
9.316,2384914086,2014-03-31,TDEX
9.4125,2409611340,2014-04-01,TDEX
9.4784,2369619206,2014-04-02,TDEX
9.4349,2358728874,2014-04-03,TDEX
9.4386,2340790291,2014-04-04,TDEX
9.3578,2320737315,2014-04-09,TDEX
9.4153,2335017194,2014-04-10,TDEX
9.4306,2319931832,2014-04-11,TDEX
9.5219,2304306322,2014-04-16,TDEX
9.5686,2315605086,2014-04-17,TDEX
9.5793,2318209403,2014-04-18,TDEX
9.6248,2329210488,2014-04-21,TDEX
9.634,2331429056,2014-04-22,TDEX
9.687,2344264801,2014-04-23,TDEX
9.6706,2340285533,2014-04-24,TDEX
9.5589,2313270186,2014-04-25,TDEX
9.5875,2320175225,2014-04-28,TDEX
9.6045,2324307536,2014-04-29,TDEX
9.6431,2333648007,2014-04-30,TDEX
9.6918,2345421185,2014-05-02,TDEX
9.5835,2261715892,2014-05-06,TDEX
9.5725,2259123205,2014-05-07,TDEX
9.4108,2220967194,2014-05-08,TDEX
9.4103,2220832356,2014-05-09,TDEX
9.3873,2215406322,2014-05-12,TDEX
9.5274,2248468894,2014-05-14,TDEX
9.5279,2248603677,2014-05-15,TDEX
9.6144,2269009515,2014-05-16,TDEX
9.6517,2277806830,2014-05-19,TDEX
9.5236,2247587561,2014-05-20,TDEX
9.5638,2257078146,2014-05-21,TDEX
9.4993,2279840306,2014-05-23,TDEX
9.4279,2262709418,2014-05-26,TDEX
9.438,2265138352,2014-05-27,TDEX
9.5086,2282082871,2014-05-28,TDEX
9.5442,2290613174,2014-05-29,TDEX
9.5787,2298902048,2014-05-30,TDEX
9.7748,2267769024,2014-06-02,TDEX
9.879,2291945614,2014-06-03,TDEX
9.8413,2283200834,2014-06-04,TDEX
9.8618,2287950774,2014-06-05,TDEX
9.8971,2296129704,2014-06-06,TDEX
9.8811,2213375352,2014-06-09,TDEX
9.967,2232621107,2014-06-10,TDEX
9.9156,2221105775,2014-06-11,TDEX
9.8526,2206990672,2014-06-12,TDEX
9.9599,2231037124,2014-06-16,TDEX
9.9418,2226967695,2014-06-17,TDEX
9.8065,2196674223,2014-06-18,TDEX
9.8755,2212131855,2014-06-19,TDEX
9.9071,2219196827,2014-06-20,TDEX
9.9154,2221062141,2014-06-23,TDEX
9.9168,2221362824,2014-06-25,TDEX
9.9848,2236598402,2014-06-26,TDEX
10.0341,2247648835,2014-06-27,TDEX
10.0818,2258332196,2014-07-02,TDEX
10.0864,2259366798,2014-07-03,TDEX
10.0928,2260803030,2014-07-04,TDEX
10.1479,2273145525,2014-07-07,TDEX
10.1939,2283443444,2014-07-08,TDEX
10.187,2281902537,2014-07-09,TDEX
10.2658,2237963504,2014-07-10,TDEX
10.3514,2235921145,2014-07-14,TDEX
10.3167,2249061069,2014-07-15,TDEX
10.3499,2256280944,2014-07-16,TDEX
10.3847,2263868913,2014-07-17,TDEX
10.3559,2257592931,2014-07-18,TDEX
10.3698,2260625769,2014-07-21,TDEX
10.2509,2214196297,2014-07-22,TDEX
10.3918,2244632093,2014-07-23,TDEX
10.4029,2247040458,2014-07-24,TDEX
10.3915,2286128972,2014-07-25,TDEX
10.3355,2273823178,2014-07-28,TDEX
10.2385,2252480952,2014-07-29,TDEX
10.2507,2255155424,2014-07-30,TDEX
10.1263,2227798291,2014-07-31,TDEX
10.1105,2224327640,2014-08-01,TDEX
10.2524,2255538583,2014-08-04,TDEX
10.3253,2271566220,2014-08-05,TDEX
10.2841,2262508543,2014-08-06,TDEX
10.2935,2264587343,2014-08-07,TDEX
10.261,2236897407,2014-08-08,TDEX
10.481,2284863379,2014-08-13,TDEX
10.4612,2280547543,2014-08-14,TDEX
10.4878,2160493049,2014-08-15,TDEX
10.4502,2278148381,2014-08-18,TDEX
10.454,2278984916,2014-08-19,TDEX
10.5143,2292116937,2014-08-20,TDEX
10.5061,2290344125,2014-08-21,TDEX
10.5409,2297920225,2014-08-22,TDEX
10.5915,2308963947,2014-08-25,TDEX
10.5739,2305127197,2014-08-26,TDEX
10.6179,2314716274,2014-08-27,TDEX
10.5645,2303078529,2014-08-28,TDEX
10.5651,2303193163,2014-08-29,TDEX
10.5834,2307193245,2014-09-01,TDEX
10.6003,2310884024,2014-09-02,TDEX
10.7128,2335392660,2014-09-03,TDEX
10.6958,2331700223,2014-09-04,TDEX
10.728,2338717012,2014-09-05,TDEX
10.7275,2338614140,2014-09-08,TDEX
10.7255,2338167340,2014-09-09,TDEX
10.7154,2335965752,2014-09-10,TDEX
10.6983,2332240651,2014-09-12,TDEX
10.6839,2329108279,2014-09-15,TDEX
10.5886,2308317318,2014-09-16,TDEX
10.6364,2318751440,2014-09-17,TDEX
10.7188,2336709506,2014-09-18,TDEX
10.7251,2338087538,2014-09-19,TDEX
10.7624,2346219847,2014-09-22,TDEX
10.7721,2348321674,2014-09-23,TDEX
10.7777,2349544401,2014-09-24,TDEX
10.782,2350474995,2014-09-25,TDEX
10.8414,2363430946,2014-09-26,TDEX
10.7143,2335719916,2014-09-29,TDEX
10.7214,2337281259,2014-09-30,TDEX
10.728,2338722680,2014-10-01,TDEX
10.6268,2316659221,2014-10-02,TDEX
10.62,2315178032,2014-10-03,TDEX
10.4606,2280420808,2014-10-06,TDEX
10.4357,2274984342,2014-10-07,TDEX
10.4388,2275674756,2014-10-08,TDEX
10.5648,2789119618,2014-10-09,TDEX
10.3964,2640696786,2014-10-13,TDEX
10.429,2648973072,2014-10-14,TDEX
10.4112,2644450871,2014-10-15,TDEX
10.2666,2607724244,2014-10-16,TDEX
10.2903,2593172173,2014-10-17,TDEX
10.2889,2592815073,2014-10-20,TDEX
10.2916,2593501170,2014-10-21,TDEX
10.3281,2602704378,2014-10-22,TDEX
10.3675,2612633813,2014-10-24,TDEX
10.4066,2622473911,2014-10-27,TDEX
10.4609,2636166704,2014-10-28,TDEX
10.4964,2645098250,2014-10-29,TDEX
